transcript_id	gene_id	gene_name
ENST00000736221.1	ENSG00000231304.3	SGO1-AS1
ENST00000736222.1	ENSG00000231304.3	SGO1-AS1
ENST00000736223.1	ENSG00000231304.3	SGO1-AS1
ENST00000736224.1	ENSG00000231304.3	SGO1-AS1
ENST00000736225.1	ENSG00000231304.3	SGO1-AS1
ENST00000736226.1	ENSG00000231304.3	SGO1-AS1
ENST00000736227.1	ENSG00000231304.3	SGO1-AS1
ENST00000826894.1	ENSG00000231304.3	SGO1-AS1
ENST00000826895.1	ENSG00000231304.3	SGO1-AS1
ENST00000826896.1	ENSG00000231304.3	SGO1-AS1
ENST00000826897.1	ENSG00000231304.3	SGO1-AS1
ENST00000826898.1	ENSG00000231304.3	SGO1-AS1
ENST00000826899.1	ENSG00000231304.3	SGO1-AS1
ENST00000826900.1	ENSG00000231304.3	SGO1-AS1
ENST00000826901.1	ENSG00000231304.3	SGO1-AS1
ENST00000826902.1	ENSG00000231304.3	SGO1-AS1
ENST00000826903.1	ENSG00000231304.3	SGO1-AS1
ENST00000837212.1	ENSG00000231304.3	SGO1-AS1
ENST00000413977.2	ENSG00000224660.2	SH3BP5-AS1
ENST00000420195.1	ENSG00000224660.2	SH3BP5-AS1
ENST00000436602.2	ENSG00000224660.2	SH3BP5-AS1
ENST00000655760.1	ENSG00000224660.2	SH3BP5-AS1
ENST00000659956.1	ENSG00000224660.2	SH3BP5-AS1
ENST00000668440.1	ENSG00000224660.2	SH3BP5-AS1
ENST00000449007.2	ENSG00000233860.3	SHROOM3-AS1
ENST00000452412.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000660459.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000666047.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000666924.2	ENSG00000233860.3	SHROOM3-AS1
ENST00000668373.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000669577.2	ENSG00000233860.3	SHROOM3-AS1
ENST00000747876.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747877.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747878.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747879.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747880.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747881.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747882.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747883.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747884.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747885.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000747886.1	ENSG00000233860.3	SHROOM3-AS1
ENST00000461943.1	ENSG00000244265.3	SIAH2-AS1
ENST00000465576.1	ENSG00000244265.3	SIAH2-AS1
ENST00000476886.5	ENSG00000244265.3	SIAH2-AS1
ENST00000663257.1	ENSG00000244265.3	SIAH2-AS1
ENST00000693001.2	ENSG00000244265.3	SIAH2-AS1
ENST00000715814.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715815.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715816.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715817.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715818.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715819.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715820.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715821.1	ENSG00000244265.3	SIAH2-AS1
ENST00000715822.1	ENSG00000244265.3	SIAH2-AS1
ENST00000716210.1	ENSG00000244265.3	SIAH2-AS1
ENST00000716211.1	ENSG00000244265.3	SIAH2-AS1
ENST00000391666.3	ENSG00000232044.9	SILC1
ENST00000431182.3	ENSG00000232044.9	SILC1
ENST00000431188.1	ENSG00000232044.9	SILC1
ENST00000444416.2	ENSG00000232044.9	SILC1
ENST00000456327.1	ENSG00000232044.9	SILC1
ENST00000625018.1	ENSG00000232044.9	SILC1
ENST00000654025.1	ENSG00000232044.9	SILC1
ENST00000654672.2	ENSG00000232044.9	SILC1
ENST00000654857.1	ENSG00000232044.9	SILC1
ENST00000658702.1	ENSG00000232044.9	SILC1
ENST00000659164.1	ENSG00000232044.9	SILC1
ENST00000659985.2	ENSG00000232044.9	SILC1
ENST00000663243.1	ENSG00000232044.9	SILC1
ENST00000664097.2	ENSG00000232044.9	SILC1
ENST00000664766.1	ENSG00000232044.9	SILC1
ENST00000665790.1	ENSG00000232044.9	SILC1
ENST00000666985.1	ENSG00000232044.9	SILC1
ENST00000667433.1	ENSG00000232044.9	SILC1
ENST00000668005.1	ENSG00000232044.9	SILC1
ENST00000668795.1	ENSG00000232044.9	SILC1
ENST00000670048.1	ENSG00000232044.9	SILC1
ENST00000670583.1	ENSG00000232044.9	SILC1
ENST00000670914.1	ENSG00000232044.9	SILC1
ENST00000670925.2	ENSG00000232044.9	SILC1
ENST00000687697.2	ENSG00000232044.9	SILC1
ENST00000690744.1	ENSG00000232044.9	SILC1
ENST00000747556.1	ENSG00000232044.9	SILC1
ENST00000747557.1	ENSG00000232044.9	SILC1
ENST00000747558.1	ENSG00000232044.9	SILC1
ENST00000747559.1	ENSG00000232044.9	SILC1
ENST00000747560.1	ENSG00000232044.9	SILC1
ENST00000747566.1	ENSG00000232044.9	SILC1
ENST00000747567.1	ENSG00000232044.9	SILC1
ENST00000747568.1	ENSG00000232044.9	SILC1
ENST00000747569.1	ENSG00000232044.9	SILC1
ENST00000747570.1	ENSG00000232044.9	SILC1
ENST00000747576.1	ENSG00000232044.9	SILC1
ENST00000747577.1	ENSG00000232044.9	SILC1
ENST00000747578.1	ENSG00000232044.9	SILC1
ENST00000747579.1	ENSG00000232044.9	SILC1
ENST00000747581.1	ENSG00000232044.9	SILC1
ENST00000747582.1	ENSG00000232044.9	SILC1
ENST00000826869.1	ENSG00000245937.11	SLC12A2-DT
ENST00000420168.2	ENSG00000226419.10	SLC16A1-AS1
ENST00000428411.6	ENSG00000226419.10	SLC16A1-AS1
ENST00000435800.7	ENSG00000226419.10	SLC16A1-AS1
ENST00000654334.2	ENSG00000226419.10	SLC16A1-AS1
ENST00000659961.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000662852.2	ENSG00000226419.10	SLC16A1-AS1
ENST00000664314.2	ENSG00000226419.10	SLC16A1-AS1
ENST00000665960.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000715663.2	ENSG00000226419.10	SLC16A1-AS1
ENST00000715664.2	ENSG00000226419.10	SLC16A1-AS1
ENST00000715665.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000715666.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764794.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764800.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764802.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764803.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764804.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764805.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764806.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764807.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764808.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764809.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764810.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764811.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764812.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764813.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764814.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764815.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764816.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764817.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764818.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764819.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764821.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764822.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764823.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764824.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764825.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764827.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000764828.1	ENSG00000226419.10	SLC16A1-AS1
ENST00000508745.3	ENSG00000250155.4	SLC1A3-AS1
ENST00000510740.2	ENSG00000250155.4	SLC1A3-AS1
ENST00000512329.3	ENSG00000250155.4	SLC1A3-AS1
ENST00000659180.1	ENSG00000250155.4	SLC1A3-AS1
ENST00000750858.1	ENSG00000250155.4	SLC1A3-AS1
ENST00000750859.1	ENSG00000250155.4	SLC1A3-AS1
ENST00000750860.1	ENSG00000250155.4	SLC1A3-AS1
ENST00000750861.1	ENSG00000250155.4	SLC1A3-AS1
ENST00000750863.1	ENSG00000250155.4	SLC1A3-AS1
ENST00000457336.2	ENSG00000237753.3	SLC20A1-DT
ENST00000661604.1	ENSG00000237753.3	SLC20A1-DT
ENST00000667014.1	ENSG00000237753.3	SLC20A1-DT
ENST00000671122.2	ENSG00000237753.3	SLC20A1-DT
ENST00000840903.1	ENSG00000237753.3	SLC20A1-DT
ENST00000840904.1	ENSG00000237753.3	SLC20A1-DT
ENST00000840906.1	ENSG00000237753.3	SLC20A1-DT
ENST00000840907.1	ENSG00000237753.3	SLC20A1-DT
ENST00000840908.1	ENSG00000237753.3	SLC20A1-DT
ENST00000668981.1	ENSG00000233705.10	SLC26A4-AS1
ENST00000416689.3	ENSG00000227533.8	SLC2A1-DT
ENST00000431759.7	ENSG00000227533.8	SLC2A1-DT
ENST00000653200.1	ENSG00000227533.8	SLC2A1-DT
ENST00000664148.1	ENSG00000227533.8	SLC2A1-DT
ENST00000755356.1	ENSG00000227533.8	SLC2A1-DT
ENST00000755357.1	ENSG00000227533.8	SLC2A1-DT
ENST00000755358.1	ENSG00000227533.8	SLC2A1-DT
ENST00000755359.1	ENSG00000227533.8	SLC2A1-DT
ENST00000755360.1	ENSG00000227533.8	SLC2A1-DT
ENST00000755361.1	ENSG00000227533.8	SLC2A1-DT
ENST00000733260.1	ENSG00000250413.2	SLC2A9-AS1
ENST00000733265.1	ENSG00000250413.2	SLC2A9-AS1
ENST00000733268.1	ENSG00000250413.2	SLC2A9-AS1
ENST00000461040.5	ENSG00000293490.2	SLC66A1LP
ENST00000468043.8	ENSG00000293490.2	SLC66A1LP
ENST00000498159.1	ENSG00000293490.2	SLC66A1LP
ENST00000651011.1	ENSG00000293490.2	SLC66A1LP
ENST00000651329.2	ENSG00000293490.2	SLC66A1LP
ENST00000848070.1	ENSG00000293490.2	SLC66A1LP
ENST00000330048.9	ENSG00000290985.1	SLC6A10P
ENST00000561837.1	ENSG00000290985.1	SLC6A10P
ENST00000510066.5	ENSG00000250033.6	SLC7A11-AS1
ENST00000510767.6	ENSG00000250033.6	SLC7A11-AS1
ENST00000512538.1	ENSG00000250033.6	SLC7A11-AS1
ENST00000512786.1	ENSG00000250033.6	SLC7A11-AS1
ENST00000514752.1	ENSG00000250033.6	SLC7A11-AS1
ENST00000732145.1	ENSG00000250033.6	SLC7A11-AS1
ENST00000732146.1	ENSG00000250033.6	SLC7A11-AS1
ENST00000732147.1	ENSG00000250033.6	SLC7A11-AS1
ENST00000732148.1	ENSG00000250033.6	SLC7A11-AS1
ENST00000643719.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000661313.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000663245.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782741.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782742.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782743.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782744.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782745.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782746.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782747.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000782748.1	ENSG00000285051.3	SLC7A14-AS1
ENST00000593848.5	ENSG00000227028.7	SLC8A1-AS1
ENST00000598247.5	ENSG00000227028.7	SLC8A1-AS1
ENST00000601679.5	ENSG00000227028.7	SLC8A1-AS1
ENST00000610721.1	ENSG00000227028.7	SLC8A1-AS1
ENST00000611583.2	ENSG00000227028.7	SLC8A1-AS1
ENST00000625324.2	ENSG00000227028.7	SLC8A1-AS1
ENST00000627108.2	ENSG00000227028.7	SLC8A1-AS1
ENST00000630783.2	ENSG00000227028.7	SLC8A1-AS1
ENST00000631022.1	ENSG00000227028.7	SLC8A1-AS1
ENST00000803722.1	ENSG00000227028.7	SLC8A1-AS1
ENST00000803723.1	ENSG00000227028.7	SLC8A1-AS1
ENST00000606074.1	ENSG00000225138.8	SLC9A3-AS1
ENST00000606319.1	ENSG00000225138.8	SLC9A3-AS1
ENST00000607005.6	ENSG00000225138.8	SLC9A3-AS1
ENST00000607286.5	ENSG00000225138.8	SLC9A3-AS1
ENST00000658086.1	ENSG00000225138.8	SLC9A3-AS1
ENST00000658225.1	ENSG00000225138.8	SLC9A3-AS1
ENST00000667998.1	ENSG00000225138.8	SLC9A3-AS1
ENST00000490153.1	ENSG00000244493.1	SLC9A9-AS2
ENST00000626479.1	ENSG00000281207.1	SLFNL1-AS1
ENST00000515882.3	ENSG00000248228.3	SLIT2-IT1
ENST00000728680.1	ENSG00000248228.3	SLIT2-IT1
ENST00000728681.1	ENSG00000248228.3	SLIT2-IT1
ENST00000526807.3	ENSG00000255458.10	SMIM14-DT
ENST00000529314.2	ENSG00000255458.10	SMIM14-DT
ENST00000657228.1	ENSG00000255458.10	SMIM14-DT
ENST00000659162.1	ENSG00000255458.10	SMIM14-DT
ENST00000666863.1	ENSG00000255458.10	SMIM14-DT
ENST00000667934.1	ENSG00000255458.10	SMIM14-DT
ENST00000693190.2	ENSG00000255458.10	SMIM14-DT
ENST00000706646.1	ENSG00000255458.10	SMIM14-DT
ENST00000719138.1	ENSG00000255458.10	SMIM14-DT
ENST00000719139.1	ENSG00000255458.10	SMIM14-DT
ENST00000719140.1	ENSG00000255458.10	SMIM14-DT
ENST00000719141.1	ENSG00000255458.10	SMIM14-DT
ENST00000719143.1	ENSG00000255458.10	SMIM14-DT
ENST00000719144.1	ENSG00000255458.10	SMIM14-DT
ENST00000719147.1	ENSG00000255458.10	SMIM14-DT
ENST00000719150.1	ENSG00000255458.10	SMIM14-DT
ENST00000719151.1	ENSG00000255458.10	SMIM14-DT
ENST00000443763.2	ENSG00000226876.4	SMYD3-AS1
ENST00000651181.1	ENSG00000226876.4	SMYD3-AS1
ENST00000501215.1	ENSG00000247775.3	SNCA-AS1
ENST00000513653.1	ENSG00000247775.3	SNCA-AS1
ENST00000777108.1	ENSG00000247775.3	SNCA-AS1
ENST00000777109.1	ENSG00000247775.3	SNCA-AS1
ENST00000777110.1	ENSG00000247775.3	SNCA-AS1
ENST00000508179.4	ENSG00000250786.5	SNHG18
ENST00000509788.4	ENSG00000250786.5	SNHG18
ENST00000655411.1	ENSG00000250786.5	SNHG18
ENST00000702096.2	ENSG00000250786.5	SNHG18
ENST00000815270.1	ENSG00000250786.5	SNHG18
ENST00000815271.1	ENSG00000250786.5	SNHG18
ENST00000815272.1	ENSG00000250786.5	SNHG18
ENST00000815273.1	ENSG00000250786.5	SNHG18
ENST00000815274.1	ENSG00000250786.5	SNHG18
ENST00000815275.1	ENSG00000250786.5	SNHG18
ENST00000815276.1	ENSG00000250786.5	SNHG18
ENST00000815277.1	ENSG00000250786.5	SNHG18
ENST00000815278.1	ENSG00000250786.5	SNHG18
ENST00000815279.1	ENSG00000250786.5	SNHG18
ENST00000815280.1	ENSG00000250786.5	SNHG18
ENST00000815281.1	ENSG00000250786.5	SNHG18
ENST00000815282.1	ENSG00000250786.5	SNHG18
ENST00000815284.1	ENSG00000250786.5	SNHG18
ENST00000815285.1	ENSG00000250786.5	SNHG18
ENST00000815286.1	ENSG00000250786.5	SNHG18
ENST00000815287.1	ENSG00000250786.5	SNHG18
ENST00000815288.1	ENSG00000250786.5	SNHG18
ENST00000815289.1	ENSG00000250786.5	SNHG18
ENST00000437681.1	ENSG00000242125.3	SNHG3
ENST00000447507.1	ENSG00000242125.3	SNHG3
ENST00000420134.1	ENSG00000229267.4	SNHG31
ENST00000607412.2	ENSG00000229267.4	SNHG31
ENST00000655899.1	ENSG00000229267.4	SNHG31
ENST00000664818.2	ENSG00000229267.4	SNHG31
ENST00000670391.2	ENSG00000229267.4	SNHG31
ENST00000797167.1	ENSG00000229267.4	SNHG31
ENST00000797168.1	ENSG00000229267.4	SNHG31
ENST00000797169.1	ENSG00000229267.4	SNHG31
ENST00000797170.1	ENSG00000229267.4	SNHG31
ENST00000797171.1	ENSG00000229267.4	SNHG31
ENST00000797173.1	ENSG00000229267.4	SNHG31
ENST00000797174.1	ENSG00000229267.4	SNHG31
ENST00000797175.1	ENSG00000229267.4	SNHG31
ENST00000797176.1	ENSG00000229267.4	SNHG31
ENST00000797177.1	ENSG00000229267.4	SNHG31
ENST00000797178.1	ENSG00000229267.4	SNHG31
ENST00000797179.1	ENSG00000229267.4	SNHG31
ENST00000797180.1	ENSG00000229267.4	SNHG31
ENST00000797181.1	ENSG00000229267.4	SNHG31
ENST00000797182.1	ENSG00000229267.4	SNHG31
ENST00000797183.1	ENSG00000229267.4	SNHG31
ENST00000797184.1	ENSG00000229267.4	SNHG31
ENST00000797185.1	ENSG00000229267.4	SNHG31
ENST00000797186.1	ENSG00000229267.4	SNHG31
ENST00000468380.3	ENSG00000291106.2	SNHG33
ENST00000471496.8	ENSG00000291106.2	SNHG33
ENST00000482098.1	ENSG00000291106.2	SNHG33
ENST00000686765.2	ENSG00000291106.2	SNHG33
ENST00000782126.1	ENSG00000291106.2	SNHG33
ENST00000782127.1	ENSG00000291106.2	SNHG33
ENST00000782128.1	ENSG00000291106.2	SNHG33
ENST00000782129.1	ENSG00000291106.2	SNHG33
ENST00000782130.1	ENSG00000291106.2	SNHG33
ENST00000782131.1	ENSG00000291106.2	SNHG33
ENST00000782132.1	ENSG00000291106.2	SNHG33
ENST00000782133.1	ENSG00000291106.2	SNHG33
ENST00000782134.1	ENSG00000291106.2	SNHG33
ENST00000782135.1	ENSG00000291106.2	SNHG33
ENST00000782136.1	ENSG00000291106.2	SNHG33
ENST00000602414.7	ENSG00000269893.11	SNHG8
ENST00000602483.7	ENSG00000269893.11	SNHG8
ENST00000602520.8	ENSG00000269893.11	SNHG8
ENST00000602573.1	ENSG00000269893.11	SNHG8
ENST00000602819.8	ENSG00000269893.11	SNHG8
ENST00000652022.3	ENSG00000269893.11	SNHG8
ENST00000654083.3	ENSG00000269893.11	SNHG8
ENST00000665363.4	ENSG00000269893.11	SNHG8
ENST00000685544.2	ENSG00000269893.11	SNHG8
ENST00000685751.2	ENSG00000269893.11	SNHG8
ENST00000688996.2	ENSG00000269893.11	SNHG8
ENST00000689575.2	ENSG00000269893.11	SNHG8
ENST00000689845.2	ENSG00000269893.11	SNHG8
ENST00000693179.2	ENSG00000269893.11	SNHG8
ENST00000693401.2	ENSG00000269893.11	SNHG8
ENST00000729024.1	ENSG00000269893.11	SNHG8
ENST00000729025.1	ENSG00000269893.11	SNHG8
ENST00000729026.1	ENSG00000269893.11	SNHG8
ENST00000729027.1	ENSG00000269893.11	SNHG8
ENST00000729028.1	ENSG00000269893.11	SNHG8
ENST00000729029.1	ENSG00000269893.11	SNHG8
ENST00000729030.1	ENSG00000269893.11	SNHG8
ENST00000729031.1	ENSG00000269893.11	SNHG8
ENST00000729032.1	ENSG00000269893.11	SNHG8
ENST00000729033.1	ENSG00000269893.11	SNHG8
ENST00000729034.1	ENSG00000269893.11	SNHG8
ENST00000729035.1	ENSG00000269893.11	SNHG8
ENST00000729036.1	ENSG00000269893.11	SNHG8
ENST00000729037.1	ENSG00000269893.11	SNHG8
ENST00000729038.1	ENSG00000269893.11	SNHG8
ENST00000729039.1	ENSG00000269893.11	SNHG8
ENST00000729040.1	ENSG00000269893.11	SNHG8
ENST00000729041.1	ENSG00000269893.11	SNHG8
ENST00000411847.1	ENSG00000233110.1	SORBS2-AS1
ENST00000461063.7	ENSG00000242808.13	SOX2-OT
ENST00000466034.7	ENSG00000242808.13	SOX2-OT
ENST00000476125.5	ENSG00000242808.13	SOX2-OT
ENST00000476964.6	ENSG00000242808.13	SOX2-OT
ENST00000477928.1	ENSG00000242808.13	SOX2-OT
ENST00000485035.4	ENSG00000242808.13	SOX2-OT
ENST00000487240.3	ENSG00000242808.13	SOX2-OT
ENST00000490005.3	ENSG00000242808.13	SOX2-OT
ENST00000491282.6	ENSG00000242808.13	SOX2-OT
ENST00000492337.6	ENSG00000242808.13	SOX2-OT
ENST00000497122.5	ENSG00000242808.13	SOX2-OT
ENST00000498226.6	ENSG00000242808.13	SOX2-OT
ENST00000498731.6	ENSG00000242808.13	SOX2-OT
ENST00000593330.2	ENSG00000242808.13	SOX2-OT
ENST00000593549.6	ENSG00000242808.13	SOX2-OT
ENST00000595084.3	ENSG00000242808.13	SOX2-OT
ENST00000595287.1	ENSG00000242808.13	SOX2-OT
ENST00000596250.7	ENSG00000242808.13	SOX2-OT
ENST00000597651.6	ENSG00000242808.13	SOX2-OT
ENST00000597828.5	ENSG00000242808.13	SOX2-OT
ENST00000598474.4	ENSG00000242808.13	SOX2-OT
ENST00000599082.2	ENSG00000242808.13	SOX2-OT
ENST00000600386.6	ENSG00000242808.13	SOX2-OT
ENST00000600778.4	ENSG00000242808.13	SOX2-OT
ENST00000600801.7	ENSG00000242808.13	SOX2-OT
ENST00000600962.6	ENSG00000242808.13	SOX2-OT
ENST00000625581.2	ENSG00000242808.13	SOX2-OT
ENST00000626299.4	ENSG00000242808.13	SOX2-OT
ENST00000626619.2	ENSG00000242808.13	SOX2-OT
ENST00000627501.4	ENSG00000242808.13	SOX2-OT
ENST00000627530.3	ENSG00000242808.13	SOX2-OT
ENST00000627738.1	ENSG00000242808.13	SOX2-OT
ENST00000628343.4	ENSG00000242808.13	SOX2-OT
ENST00000628347.1	ENSG00000242808.13	SOX2-OT
ENST00000628496.3	ENSG00000242808.13	SOX2-OT
ENST00000628810.2	ENSG00000242808.13	SOX2-OT
ENST00000629112.5	ENSG00000242808.13	SOX2-OT
ENST00000629273.3	ENSG00000242808.13	SOX2-OT
ENST00000629552.2	ENSG00000242808.13	SOX2-OT
ENST00000629781.4	ENSG00000242808.13	SOX2-OT
ENST00000629830.4	ENSG00000242808.13	SOX2-OT
ENST00000630553.1	ENSG00000242808.13	SOX2-OT
ENST00000630887.5	ENSG00000242808.13	SOX2-OT
ENST00000631025.2	ENSG00000242808.13	SOX2-OT
ENST00000642218.1	ENSG00000242808.13	SOX2-OT
ENST00000642301.2	ENSG00000242808.13	SOX2-OT
ENST00000642429.1	ENSG00000242808.13	SOX2-OT
ENST00000642652.2	ENSG00000242808.13	SOX2-OT
ENST00000642685.2	ENSG00000242808.13	SOX2-OT
ENST00000642823.1	ENSG00000242808.13	SOX2-OT
ENST00000642922.1	ENSG00000242808.13	SOX2-OT
ENST00000643131.2	ENSG00000242808.13	SOX2-OT
ENST00000643667.1	ENSG00000242808.13	SOX2-OT
ENST00000643769.1	ENSG00000242808.13	SOX2-OT
ENST00000644304.1	ENSG00000242808.13	SOX2-OT
ENST00000644358.1	ENSG00000242808.13	SOX2-OT
ENST00000644732.1	ENSG00000242808.13	SOX2-OT
ENST00000645583.2	ENSG00000242808.13	SOX2-OT
ENST00000645960.2	ENSG00000242808.13	SOX2-OT
ENST00000646296.2	ENSG00000242808.13	SOX2-OT
ENST00000646508.1	ENSG00000242808.13	SOX2-OT
ENST00000646683.1	ENSG00000242808.13	SOX2-OT
ENST00000646698.1	ENSG00000242808.13	SOX2-OT
ENST00000646712.2	ENSG00000242808.13	SOX2-OT
ENST00000647034.2	ENSG00000242808.13	SOX2-OT
ENST00000647055.1	ENSG00000242808.13	SOX2-OT
ENST00000647552.2	ENSG00000242808.13	SOX2-OT
ENST00000654538.1	ENSG00000242808.13	SOX2-OT
ENST00000654649.1	ENSG00000242808.13	SOX2-OT
ENST00000656613.1	ENSG00000242808.13	SOX2-OT
ENST00000657986.1	ENSG00000242808.13	SOX2-OT
ENST00000660576.1	ENSG00000242808.13	SOX2-OT
ENST00000661842.1	ENSG00000242808.13	SOX2-OT
ENST00000665033.1	ENSG00000242808.13	SOX2-OT
ENST00000665112.1	ENSG00000242808.13	SOX2-OT
ENST00000665187.1	ENSG00000242808.13	SOX2-OT
ENST00000665485.1	ENSG00000242808.13	SOX2-OT
ENST00000667332.1	ENSG00000242808.13	SOX2-OT
ENST00000670501.1	ENSG00000242808.13	SOX2-OT
ENST00000671456.1	ENSG00000242808.13	SOX2-OT
ENST00000690586.2	ENSG00000242808.13	SOX2-OT
ENST00000691318.2	ENSG00000242808.13	SOX2-OT
ENST00000693669.2	ENSG00000242808.13	SOX2-OT
ENST00000725556.1	ENSG00000242808.13	SOX2-OT
ENST00000725557.1	ENSG00000242808.13	SOX2-OT
ENST00000725558.1	ENSG00000242808.13	SOX2-OT
ENST00000725559.1	ENSG00000242808.13	SOX2-OT
ENST00000725560.1	ENSG00000242808.13	SOX2-OT
ENST00000725561.1	ENSG00000242808.13	SOX2-OT
ENST00000725562.1	ENSG00000242808.13	SOX2-OT
ENST00000725563.1	ENSG00000242808.13	SOX2-OT
ENST00000725564.1	ENSG00000242808.13	SOX2-OT
ENST00000725565.1	ENSG00000242808.13	SOX2-OT
ENST00000725566.1	ENSG00000242808.13	SOX2-OT
ENST00000725567.1	ENSG00000242808.13	SOX2-OT
ENST00000725572.1	ENSG00000242808.13	SOX2-OT
ENST00000725573.1	ENSG00000242808.13	SOX2-OT
ENST00000725575.1	ENSG00000242808.13	SOX2-OT
ENST00000725576.1	ENSG00000242808.13	SOX2-OT
ENST00000725577.1	ENSG00000242808.13	SOX2-OT
ENST00000725578.1	ENSG00000242808.13	SOX2-OT
ENST00000725581.1	ENSG00000242808.13	SOX2-OT
ENST00000725582.1	ENSG00000242808.13	SOX2-OT
ENST00000725583.1	ENSG00000242808.13	SOX2-OT
ENST00000725584.1	ENSG00000242808.13	SOX2-OT
ENST00000725585.1	ENSG00000242808.13	SOX2-OT
ENST00000725586.1	ENSG00000242808.13	SOX2-OT
ENST00000725587.1	ENSG00000242808.13	SOX2-OT
ENST00000725588.1	ENSG00000242808.13	SOX2-OT
ENST00000725589.1	ENSG00000242808.13	SOX2-OT
ENST00000725590.1	ENSG00000242808.13	SOX2-OT
ENST00000725591.1	ENSG00000242808.13	SOX2-OT
ENST00000725592.1	ENSG00000242808.13	SOX2-OT
ENST00000725593.1	ENSG00000242808.13	SOX2-OT
ENST00000725594.1	ENSG00000242808.13	SOX2-OT
ENST00000725595.1	ENSG00000242808.13	SOX2-OT
ENST00000725596.1	ENSG00000242808.13	SOX2-OT
ENST00000725597.1	ENSG00000242808.13	SOX2-OT
ENST00000725598.1	ENSG00000242808.13	SOX2-OT
ENST00000725599.1	ENSG00000242808.13	SOX2-OT
ENST00000725600.1	ENSG00000242808.13	SOX2-OT
ENST00000725601.1	ENSG00000242808.13	SOX2-OT
ENST00000725602.1	ENSG00000242808.13	SOX2-OT
ENST00000725603.1	ENSG00000242808.13	SOX2-OT
ENST00000736084.1	ENSG00000242808.13	SOX2-OT
ENST00000736085.1	ENSG00000242808.13	SOX2-OT
ENST00000736086.1	ENSG00000242808.13	SOX2-OT
ENST00000736087.1	ENSG00000242808.13	SOX2-OT
ENST00000736088.1	ENSG00000242808.13	SOX2-OT
ENST00000736089.1	ENSG00000242808.13	SOX2-OT
ENST00000736090.1	ENSG00000242808.13	SOX2-OT
