transcript_id	gene_id	gene_name
ENST00000806582.1	ENSG00000269186.5	LINC01082
ENST00000806583.1	ENSG00000269186.5	LINC01082
ENST00000806584.1	ENSG00000269186.5	LINC01082
ENST00000806585.1	ENSG00000269186.5	LINC01082
ENST00000505149.1	ENSG00000249307.9	LINC01088
ENST00000507476.5	ENSG00000249307.9	LINC01088
ENST00000507761.1	ENSG00000249307.9	LINC01088
ENST00000509088.7	ENSG00000249307.9	LINC01088
ENST00000511241.7	ENSG00000249307.9	LINC01088
ENST00000511895.1	ENSG00000249307.9	LINC01088
ENST00000512130.5	ENSG00000249307.9	LINC01088
ENST00000515597.1	ENSG00000249307.9	LINC01088
ENST00000651041.1	ENSG00000249307.9	LINC01088
ENST00000653314.2	ENSG00000249307.9	LINC01088
ENST00000669293.1	ENSG00000249307.9	LINC01088
ENST00000670100.2	ENSG00000249307.9	LINC01088
ENST00000671503.1	ENSG00000249307.9	LINC01088
ENST00000692734.3	ENSG00000249307.9	LINC01088
ENST00000833402.1	ENSG00000249307.9	LINC01088
ENST00000833403.1	ENSG00000249307.9	LINC01088
ENST00000833404.1	ENSG00000249307.9	LINC01088
ENST00000833405.1	ENSG00000249307.9	LINC01088
ENST00000833406.1	ENSG00000249307.9	LINC01088
ENST00000833407.1	ENSG00000249307.9	LINC01088
ENST00000833408.1	ENSG00000249307.9	LINC01088
ENST00000833409.1	ENSG00000249307.9	LINC01088
ENST00000833410.1	ENSG00000249307.9	LINC01088
ENST00000833411.1	ENSG00000249307.9	LINC01088
ENST00000833412.1	ENSG00000249307.9	LINC01088
ENST00000833414.1	ENSG00000249307.9	LINC01088
ENST00000833415.1	ENSG00000249307.9	LINC01088
ENST00000833416.1	ENSG00000249307.9	LINC01088
ENST00000833417.1	ENSG00000249307.9	LINC01088
ENST00000833418.1	ENSG00000249307.9	LINC01088
ENST00000833419.1	ENSG00000249307.9	LINC01088
ENST00000833420.1	ENSG00000249307.9	LINC01088
ENST00000833421.1	ENSG00000249307.9	LINC01088
ENST00000833422.1	ENSG00000249307.9	LINC01088
ENST00000833423.1	ENSG00000249307.9	LINC01088
ENST00000428029.6	ENSG00000212694.8	LINC01089
ENST00000429892.5	ENSG00000212694.8	LINC01089
ENST00000535614.5	ENSG00000212694.8	LINC01089
ENST00000535643.5	ENSG00000212694.8	LINC01089
ENST00000536662.5	ENSG00000212694.8	LINC01089
ENST00000537157.5	ENSG00000212694.8	LINC01089
ENST00000538335.1	ENSG00000212694.8	LINC01089
ENST00000541694.5	ENSG00000212694.8	LINC01089
ENST00000542933.5	ENSG00000212694.8	LINC01089
ENST00000543167.5	ENSG00000212694.8	LINC01089
ENST00000543334.5	ENSG00000212694.8	LINC01089
ENST00000545885.5	ENSG00000212694.8	LINC01089
ENST00000685790.2	ENSG00000231689.4	LINC01090
ENST00000757432.1	ENSG00000231689.4	LINC01090
ENST00000757433.1	ENSG00000231689.4	LINC01090
ENST00000757435.1	ENSG00000231689.4	LINC01090
ENST00000757436.1	ENSG00000231689.4	LINC01090
ENST00000803541.1	ENSG00000231689.4	LINC01090
ENST00000847180.1	ENSG00000231689.4	LINC01090
ENST00000508111.6	ENSG00000249464.8	LINC01091
ENST00000511919.6	ENSG00000249464.8	LINC01091
ENST00000514823.5	ENSG00000249464.8	LINC01091
ENST00000515769.1	ENSG00000249464.8	LINC01091
ENST00000655571.1	ENSG00000249464.8	LINC01091
ENST00000655892.1	ENSG00000249464.8	LINC01091
ENST00000656388.1	ENSG00000249464.8	LINC01091
ENST00000657410.2	ENSG00000249464.8	LINC01091
ENST00000659080.1	ENSG00000249464.8	LINC01091
ENST00000660330.1	ENSG00000249464.8	LINC01091
ENST00000661368.1	ENSG00000249464.8	LINC01091
ENST00000662262.1	ENSG00000249464.8	LINC01091
ENST00000662928.1	ENSG00000249464.8	LINC01091
ENST00000663714.1	ENSG00000249464.8	LINC01091
ENST00000664622.1	ENSG00000249464.8	LINC01091
ENST00000666015.1	ENSG00000249464.8	LINC01091
ENST00000666328.1	ENSG00000249464.8	LINC01091
ENST00000666490.1	ENSG00000249464.8	LINC01091
ENST00000666756.1	ENSG00000249464.8	LINC01091
ENST00000667041.1	ENSG00000249464.8	LINC01091
ENST00000667528.1	ENSG00000249464.8	LINC01091
ENST00000668255.1	ENSG00000249464.8	LINC01091
ENST00000668501.1	ENSG00000249464.8	LINC01091
ENST00000669502.1	ENSG00000249464.8	LINC01091
ENST00000669505.1	ENSG00000249464.8	LINC01091
ENST00000670311.3	ENSG00000249464.8	LINC01091
ENST00000670449.1	ENSG00000249464.8	LINC01091
ENST00000670628.1	ENSG00000249464.8	LINC01091
ENST00000671094.2	ENSG00000249464.8	LINC01091
ENST00000671119.1	ENSG00000249464.8	LINC01091
ENST00000671260.1	ENSG00000249464.8	LINC01091
ENST00000671655.1	ENSG00000249464.8	LINC01091
ENST00000684936.1	ENSG00000249464.8	LINC01091
ENST00000686783.1	ENSG00000249464.8	LINC01091
ENST00000687307.1	ENSG00000249464.8	LINC01091
ENST00000688140.1	ENSG00000249464.8	LINC01091
ENST00000688429.1	ENSG00000249464.8	LINC01091
ENST00000688939.2	ENSG00000249464.8	LINC01091
ENST00000689676.1	ENSG00000249464.8	LINC01091
ENST00000690721.1	ENSG00000249464.8	LINC01091
ENST00000691879.1	ENSG00000249464.8	LINC01091
ENST00000692159.1	ENSG00000249464.8	LINC01091
ENST00000700999.1	ENSG00000249464.8	LINC01091
ENST00000701014.1	ENSG00000249464.8	LINC01091
ENST00000506479.6	ENSG00000249173.9	LINC01093
ENST00000507183.2	ENSG00000249173.9	LINC01093
ENST00000515864.3	ENSG00000249173.9	LINC01093
ENST00000653105.3	ENSG00000249173.9	LINC01093
ENST00000653828.2	ENSG00000249173.9	LINC01093
ENST00000654928.1	ENSG00000249173.9	LINC01093
ENST00000656892.2	ENSG00000249173.9	LINC01093
ENST00000657719.2	ENSG00000249173.9	LINC01093
ENST00000657860.3	ENSG00000249173.9	LINC01093
ENST00000659755.1	ENSG00000249173.9	LINC01093
ENST00000661671.1	ENSG00000249173.9	LINC01093
ENST00000662297.2	ENSG00000249173.9	LINC01093
ENST00000663526.2	ENSG00000249173.9	LINC01093
ENST00000663695.3	ENSG00000249173.9	LINC01093
ENST00000664938.2	ENSG00000249173.9	LINC01093
ENST00000665575.1	ENSG00000249173.9	LINC01093
ENST00000666149.1	ENSG00000249173.9	LINC01093
ENST00000667903.2	ENSG00000249173.9	LINC01093
ENST00000668530.1	ENSG00000249173.9	LINC01093
ENST00000668573.1	ENSG00000249173.9	LINC01093
ENST00000670177.2	ENSG00000249173.9	LINC01093
ENST00000671675.4	ENSG00000249173.9	LINC01093
ENST00000686074.1	ENSG00000249173.9	LINC01093
ENST00000688176.2	ENSG00000249173.9	LINC01093
ENST00000688868.1	ENSG00000249173.9	LINC01093
ENST00000692071.1	ENSG00000249173.9	LINC01093
ENST00000701045.2	ENSG00000249173.9	LINC01093
ENST00000701048.1	ENSG00000249173.9	LINC01093
ENST00000701519.2	ENSG00000249173.9	LINC01093
ENST00000701900.1	ENSG00000249173.9	LINC01093
ENST00000701939.1	ENSG00000249173.9	LINC01093
ENST00000799052.1	ENSG00000249173.9	LINC01093
ENST00000799053.1	ENSG00000249173.9	LINC01093
ENST00000799054.1	ENSG00000249173.9	LINC01093
ENST00000799055.1	ENSG00000249173.9	LINC01093
ENST00000799056.1	ENSG00000249173.9	LINC01093
ENST00000799057.1	ENSG00000249173.9	LINC01093
ENST00000799058.1	ENSG00000249173.9	LINC01093
ENST00000799059.1	ENSG00000249173.9	LINC01093
ENST00000799060.1	ENSG00000249173.9	LINC01093
ENST00000799061.1	ENSG00000249173.9	LINC01093
ENST00000799062.1	ENSG00000249173.9	LINC01093
ENST00000799063.1	ENSG00000249173.9	LINC01093
ENST00000799064.1	ENSG00000249173.9	LINC01093
ENST00000799065.1	ENSG00000249173.9	LINC01093
ENST00000799066.1	ENSG00000249173.9	LINC01093
ENST00000799067.1	ENSG00000249173.9	LINC01093
ENST00000799068.1	ENSG00000249173.9	LINC01093
ENST00000799069.1	ENSG00000249173.9	LINC01093
ENST00000799070.1	ENSG00000249173.9	LINC01093
ENST00000799071.1	ENSG00000249173.9	LINC01093
ENST00000799072.1	ENSG00000249173.9	LINC01093
ENST00000799073.1	ENSG00000249173.9	LINC01093
ENST00000799074.1	ENSG00000249173.9	LINC01093
ENST00000799075.1	ENSG00000249173.9	LINC01093
ENST00000799076.1	ENSG00000249173.9	LINC01093
ENST00000799077.1	ENSG00000249173.9	LINC01093
ENST00000799078.1	ENSG00000249173.9	LINC01093
ENST00000799079.1	ENSG00000249173.9	LINC01093
ENST00000799080.1	ENSG00000249173.9	LINC01093
ENST00000799081.1	ENSG00000249173.9	LINC01093
ENST00000799082.1	ENSG00000249173.9	LINC01093
ENST00000799083.1	ENSG00000249173.9	LINC01093
ENST00000799084.1	ENSG00000249173.9	LINC01093
ENST00000799085.1	ENSG00000249173.9	LINC01093
ENST00000799086.1	ENSG00000249173.9	LINC01093
ENST00000799087.1	ENSG00000249173.9	LINC01093
ENST00000799088.1	ENSG00000249173.9	LINC01093
ENST00000799089.1	ENSG00000249173.9	LINC01093
ENST00000799090.1	ENSG00000249173.9	LINC01093
ENST00000799091.1	ENSG00000249173.9	LINC01093
ENST00000799092.1	ENSG00000249173.9	LINC01093
ENST00000799093.1	ENSG00000249173.9	LINC01093
ENST00000799094.1	ENSG00000249173.9	LINC01093
ENST00000799095.1	ENSG00000249173.9	LINC01093
ENST00000799096.1	ENSG00000249173.9	LINC01093
ENST00000799097.1	ENSG00000249173.9	LINC01093
ENST00000799098.1	ENSG00000249173.9	LINC01093
ENST00000799099.1	ENSG00000249173.9	LINC01093
ENST00000799100.1	ENSG00000249173.9	LINC01093
ENST00000799101.1	ENSG00000249173.9	LINC01093
ENST00000799102.1	ENSG00000249173.9	LINC01093
ENST00000799103.1	ENSG00000249173.9	LINC01093
ENST00000799104.1	ENSG00000249173.9	LINC01093
ENST00000512322.2	ENSG00000251442.9	LINC01094
ENST00000514130.6	ENSG00000251442.9	LINC01094
ENST00000652918.1	ENSG00000251442.9	LINC01094
ENST00000653916.2	ENSG00000251442.9	LINC01094
ENST00000654343.1	ENSG00000251442.9	LINC01094
ENST00000654792.1	ENSG00000251442.9	LINC01094
ENST00000661741.1	ENSG00000251442.9	LINC01094
ENST00000666953.1	ENSG00000251442.9	LINC01094
ENST00000667455.1	ENSG00000251442.9	LINC01094
ENST00000778505.1	ENSG00000251442.9	LINC01094
ENST00000778506.1	ENSG00000251442.9	LINC01094
ENST00000778514.1	ENSG00000251442.9	LINC01094
ENST00000778515.1	ENSG00000251442.9	LINC01094
ENST00000778516.1	ENSG00000251442.9	LINC01094
ENST00000778517.1	ENSG00000251442.9	LINC01094
ENST00000778519.1	ENSG00000251442.9	LINC01094
ENST00000778521.1	ENSG00000251442.9	LINC01094
ENST00000778523.1	ENSG00000251442.9	LINC01094
ENST00000778524.1	ENSG00000251442.9	LINC01094
ENST00000503593.2	ENSG00000248809.7	LINC01095
ENST00000505848.2	ENSG00000248809.7	LINC01095
ENST00000507726.5	ENSG00000248809.7	LINC01095
ENST00000512063.5	ENSG00000248809.7	LINC01095
ENST00000513023.2	ENSG00000248809.7	LINC01095
ENST00000515703.1	ENSG00000248809.7	LINC01095
ENST00000652178.1	ENSG00000248809.7	LINC01095
ENST00000652711.1	ENSG00000248809.7	LINC01095
ENST00000790015.1	ENSG00000248809.7	LINC01095
ENST00000790016.1	ENSG00000248809.7	LINC01095
ENST00000790017.1	ENSG00000248809.7	LINC01095
ENST00000790018.1	ENSG00000248809.7	LINC01095
ENST00000790019.1	ENSG00000248809.7	LINC01095
ENST00000790020.1	ENSG00000248809.7	LINC01095
ENST00000790021.1	ENSG00000248809.7	LINC01095
ENST00000790022.1	ENSG00000248809.7	LINC01095
ENST00000790023.1	ENSG00000248809.7	LINC01095
ENST00000790024.1	ENSG00000248809.7	LINC01095
ENST00000790025.1	ENSG00000248809.7	LINC01095
ENST00000790026.1	ENSG00000248809.7	LINC01095
ENST00000790027.1	ENSG00000248809.7	LINC01095
ENST00000790028.1	ENSG00000248809.7	LINC01095
ENST00000790029.1	ENSG00000248809.7	LINC01095
ENST00000790030.1	ENSG00000248809.7	LINC01095
ENST00000790031.1	ENSG00000248809.7	LINC01095
ENST00000790032.1	ENSG00000248809.7	LINC01095
ENST00000790033.1	ENSG00000248809.7	LINC01095
ENST00000790034.1	ENSG00000248809.7	LINC01095
ENST00000790035.1	ENSG00000248809.7	LINC01095
ENST00000790036.1	ENSG00000248809.7	LINC01095
ENST00000790037.1	ENSG00000248809.7	LINC01095
ENST00000790038.1	ENSG00000248809.7	LINC01095
ENST00000790039.1	ENSG00000248809.7	LINC01095
ENST00000790040.1	ENSG00000248809.7	LINC01095
ENST00000790041.1	ENSG00000248809.7	LINC01095
ENST00000790042.1	ENSG00000248809.7	LINC01095
ENST00000790043.1	ENSG00000248809.7	LINC01095
ENST00000790045.1	ENSG00000248809.7	LINC01095
ENST00000790046.1	ENSG00000248809.7	LINC01095
ENST00000790047.1	ENSG00000248809.7	LINC01095
ENST00000790048.1	ENSG00000248809.7	LINC01095
ENST00000790049.1	ENSG00000248809.7	LINC01095
ENST00000790050.1	ENSG00000248809.7	LINC01095
ENST00000790051.1	ENSG00000248809.7	LINC01095
ENST00000790052.1	ENSG00000248809.7	LINC01095
ENST00000790053.1	ENSG00000248809.7	LINC01095
ENST00000790054.1	ENSG00000248809.7	LINC01095
ENST00000790055.1	ENSG00000248809.7	LINC01095
ENST00000790056.1	ENSG00000248809.7	LINC01095
ENST00000790057.1	ENSG00000248809.7	LINC01095
ENST00000790058.1	ENSG00000248809.7	LINC01095
ENST00000790059.1	ENSG00000248809.7	LINC01095
ENST00000790060.1	ENSG00000248809.7	LINC01095
ENST00000790061.1	ENSG00000248809.7	LINC01095
ENST00000790062.1	ENSG00000248809.7	LINC01095
ENST00000790063.1	ENSG00000248809.7	LINC01095
ENST00000790064.1	ENSG00000248809.7	LINC01095
ENST00000790065.1	ENSG00000248809.7	LINC01095
ENST00000790066.1	ENSG00000248809.7	LINC01095
ENST00000790067.1	ENSG00000248809.7	LINC01095
ENST00000790068.1	ENSG00000248809.7	LINC01095
ENST00000501050.1	ENSG00000246095.3	LINC01096
ENST00000503938.1	ENSG00000246095.3	LINC01096
ENST00000834473.1	ENSG00000246095.3	LINC01096
ENST00000834474.1	ENSG00000246095.3	LINC01096
ENST00000627163.2	ENSG00000281202.2	LINC01097
ENST00000627575.1	ENSG00000281202.2	LINC01097
ENST00000628853.1	ENSG00000281202.2	LINC01097
ENST00000722986.1	ENSG00000231171.5	LINC01098
ENST00000722987.1	ENSG00000231171.5	LINC01098
ENST00000722988.1	ENSG00000231171.5	LINC01098
ENST00000503093.1	ENSG00000251504.2	LINC01099
ENST00000512527.2	ENSG00000251504.2	LINC01099
ENST00000514736.1	ENSG00000251504.2	LINC01099
ENST00000798945.1	ENSG00000251504.2	LINC01099
ENST00000833219.1	ENSG00000251504.2	LINC01099
ENST00000833220.1	ENSG00000251504.2	LINC01099
ENST00000833221.1	ENSG00000251504.2	LINC01099
ENST00000471921.2	ENSG00000242107.3	LINC01100
ENST00000740653.1	ENSG00000242107.3	LINC01100
ENST00000622953.1	ENSG00000280409.2	LINC01101
ENST00000740733.1	ENSG00000280409.2	LINC01101
ENST00000414442.2	ENSG00000235597.4	LINC01102
ENST00000429464.1	ENSG00000235597.4	LINC01102
ENST00000447380.2	ENSG00000235597.4	LINC01102
ENST00000451400.2	ENSG00000235597.4	LINC01102
ENST00000652812.1	ENSG00000235597.4	LINC01102
ENST00000657293.2	ENSG00000235597.4	LINC01102
ENST00000657656.1	ENSG00000235597.4	LINC01102
ENST00000658704.1	ENSG00000235597.4	LINC01102
ENST00000658830.1	ENSG00000235597.4	LINC01102
ENST00000658921.1	ENSG00000235597.4	LINC01102
ENST00000659047.1	ENSG00000235597.4	LINC01102
ENST00000659098.1	ENSG00000235597.4	LINC01102
ENST00000659788.1	ENSG00000235597.4	LINC01102
ENST00000660280.1	ENSG00000235597.4	LINC01102
ENST00000660572.1	ENSG00000235597.4	LINC01102
ENST00000660711.1	ENSG00000235597.4	LINC01102
ENST00000661607.1	ENSG00000235597.4	LINC01102
ENST00000662105.1	ENSG00000235597.4	LINC01102
ENST00000662445.1	ENSG00000235597.4	LINC01102
ENST00000663107.1	ENSG00000235597.4	LINC01102
ENST00000664680.1	ENSG00000235597.4	LINC01102
ENST00000664762.1	ENSG00000235597.4	LINC01102
ENST00000664788.1	ENSG00000235597.4	LINC01102
ENST00000665210.1	ENSG00000235597.4	LINC01102
ENST00000665228.2	ENSG00000235597.4	LINC01102
ENST00000666200.1	ENSG00000235597.4	LINC01102
ENST00000666546.1	ENSG00000235597.4	LINC01102
ENST00000666592.1	ENSG00000235597.4	LINC01102
ENST00000667436.1	ENSG00000235597.4	LINC01102
ENST00000667477.1	ENSG00000235597.4	LINC01102
ENST00000669146.1	ENSG00000235597.4	LINC01102
ENST00000670569.1	ENSG00000235597.4	LINC01102
ENST00000670643.1	ENSG00000235597.4	LINC01102
ENST00000670863.1	ENSG00000235597.4	LINC01102
ENST00000690368.2	ENSG00000235597.4	LINC01102
ENST00000691178.2	ENSG00000235597.4	LINC01102
ENST00000691584.1	ENSG00000235597.4	LINC01102
ENST00000759177.1	ENSG00000235597.4	LINC01102
ENST00000759178.1	ENSG00000235597.4	LINC01102
ENST00000759179.1	ENSG00000235597.4	LINC01102
ENST00000759180.1	ENSG00000235597.4	LINC01102
ENST00000759181.1	ENSG00000235597.4	LINC01102
ENST00000759182.1	ENSG00000235597.4	LINC01102
ENST00000759183.1	ENSG00000235597.4	LINC01102
ENST00000759184.1	ENSG00000235597.4	LINC01102
ENST00000759185.1	ENSG00000235597.4	LINC01102
ENST00000430551.2	ENSG00000234781.2	LINC01103
ENST00000452354.5	ENSG00000232084.6	LINC01104
ENST00000841887.1	ENSG00000232084.6	LINC01104
ENST00000841888.1	ENSG00000232084.6	LINC01104
ENST00000841889.1	ENSG00000232084.6	LINC01104
ENST00000841890.1	ENSG00000232084.6	LINC01104
ENST00000436665.2	ENSG00000175772.12	LINC01106
ENST00000448359.1	ENSG00000175772.12	LINC01106
ENST00000654118.1	ENSG00000175772.12	LINC01106
ENST00000665250.1	ENSG00000175772.12	LINC01106
ENST00000729772.1	ENSG00000175772.12	LINC01106
ENST00000729773.1	ENSG00000175772.12	LINC01106
ENST00000729774.1	ENSG00000175772.12	LINC01106
ENST00000729775.1	ENSG00000175772.12	LINC01106
ENST00000729776.1	ENSG00000175772.12	LINC01106
ENST00000729777.1	ENSG00000175772.12	LINC01106
ENST00000446979.1	ENSG00000225493.2	LINC01107
ENST00000748485.1	ENSG00000225493.2	LINC01107
ENST00000748486.1	ENSG00000225493.2	LINC01107
ENST00000427276.1	ENSG00000226673.2	LINC01108
ENST00000635227.1	ENSG00000226673.2	LINC01108
ENST00000518732.1	ENSG00000254300.1	LINC01111
ENST00000659656.1	ENSG00000237667.8	LINC01115
ENST00000662432.2	ENSG00000237667.8	LINC01115
ENST00000783123.1	ENSG00000237667.8	LINC01115
ENST00000295549.9	ENSG00000163364.13	LINC01116
ENST00000339037.5	ENSG00000163364.13	LINC01116
ENST00000658669.2	ENSG00000163364.13	LINC01116
ENST00000695928.2	ENSG00000163364.13	LINC01116
ENST00000698425.4	ENSG00000163364.13	LINC01116
ENST00000703418.1	ENSG00000163364.13	LINC01116
ENST00000814980.1	ENSG00000163364.13	LINC01116
ENST00000443670.1	ENSG00000224577.5	LINC01117
ENST00000652227.1	ENSG00000224577.5	LINC01117
ENST00000652995.1	ENSG00000224577.5	LINC01117
ENST00000702503.1	ENSG00000224577.5	LINC01117
ENST00000702732.2	ENSG00000224577.5	LINC01117
ENST00000814385.1	ENSG00000224577.5	LINC01117
ENST00000814386.1	ENSG00000224577.5	LINC01117
ENST00000814387.1	ENSG00000224577.5	LINC01117
ENST00000814388.1	ENSG00000224577.5	LINC01117
ENST00000814389.1	ENSG00000224577.5	LINC01117
ENST00000814390.1	ENSG00000224577.5	LINC01117
ENST00000814391.1	ENSG00000224577.5	LINC01117
ENST00000814393.1	ENSG00000224577.5	LINC01117
ENST00000814394.1	ENSG00000224577.5	LINC01117
ENST00000814395.1	ENSG00000224577.5	LINC01117
ENST00000814396.1	ENSG00000224577.5	LINC01117
ENST00000814397.1	ENSG00000224577.5	LINC01117
ENST00000814398.1	ENSG00000224577.5	LINC01117
ENST00000814399.1	ENSG00000224577.5	LINC01117
ENST00000814400.1	ENSG00000224577.5	LINC01117
ENST00000814401.1	ENSG00000224577.5	LINC01117
ENST00000814402.1	ENSG00000224577.5	LINC01117
ENST00000814403.1	ENSG00000224577.5	LINC01117
ENST00000814404.1	ENSG00000224577.5	LINC01117
ENST00000814405.1	ENSG00000224577.5	LINC01117
ENST00000814406.1	ENSG00000224577.5	LINC01117
ENST00000814407.1	ENSG00000224577.5	LINC01117
ENST00000814408.1	ENSG00000224577.5	LINC01117
ENST00000814409.1	ENSG00000224577.5	LINC01117
ENST00000814410.1	ENSG00000224577.5	LINC01117
ENST00000814412.1	ENSG00000224577.5	LINC01117
ENST00000814413.1	ENSG00000224577.5	LINC01117
ENST00000814414.1	ENSG00000224577.5	LINC01117
ENST00000814416.1	ENSG00000224577.5	LINC01117
ENST00000814417.1	ENSG00000224577.5	LINC01117
ENST00000814418.1	ENSG00000224577.5	LINC01117
ENST00000814419.1	ENSG00000224577.5	LINC01117
ENST00000814420.1	ENSG00000224577.5	LINC01117
ENST00000409518.1	ENSG00000222005.10	LINC01118
ENST00000409912.6	ENSG00000222005.10	LINC01118
ENST00000422294.5	ENSG00000222005.10	LINC01118
ENST00000468141.2	ENSG00000222005.10	LINC01118
ENST00000479311.1	ENSG00000222005.10	LINC01118
ENST00000490950.6	ENSG00000222005.10	LINC01118
ENST00000495449.1	ENSG00000222005.10	LINC01118
ENST00000650611.2	ENSG00000222005.10	LINC01118
ENST00000653090.2	ENSG00000222005.10	LINC01118
ENST00000686485.3	ENSG00000222005.10	LINC01118
ENST00000692576.2	ENSG00000222005.10	LINC01118
ENST00000759077.1	ENSG00000222005.10	LINC01118
ENST00000759078.1	ENSG00000222005.10	LINC01118
ENST00000759079.1	ENSG00000222005.10	LINC01118
ENST00000759080.1	ENSG00000222005.10	LINC01118
ENST00000759081.1	ENSG00000222005.10	LINC01118
ENST00000759082.1	ENSG00000222005.10	LINC01118
ENST00000759083.1	ENSG00000222005.10	LINC01118
ENST00000759084.1	ENSG00000222005.10	LINC01118
ENST00000759085.1	ENSG00000222005.10	LINC01118
ENST00000759086.1	ENSG00000222005.10	LINC01118
ENST00000759087.1	ENSG00000222005.10	LINC01118
ENST00000759088.1	ENSG00000222005.10	LINC01118
ENST00000759089.1	ENSG00000222005.10	LINC01118
ENST00000759090.1	ENSG00000222005.10	LINC01118
ENST00000759091.1	ENSG00000222005.10	LINC01118
ENST00000759092.1	ENSG00000222005.10	LINC01118
ENST00000759093.1	ENSG00000222005.10	LINC01118
ENST00000759094.1	ENSG00000222005.10	LINC01118
ENST00000759095.1	ENSG00000222005.10	LINC01118
ENST00000759096.1	ENSG00000222005.10	LINC01118
ENST00000759097.1	ENSG00000222005.10	LINC01118
ENST00000759098.1	ENSG00000222005.10	LINC01118
ENST00000759099.1	ENSG00000222005.10	LINC01118
ENST00000759100.1	ENSG00000222005.10	LINC01118
ENST00000759101.1	ENSG00000222005.10	LINC01118
ENST00000759102.1	ENSG00000222005.10	LINC01118
ENST00000759103.1	ENSG00000222005.10	LINC01118
ENST00000759104.1	ENSG00000222005.10	LINC01118
ENST00000759105.1	ENSG00000222005.10	LINC01118
ENST00000759106.1	ENSG00000222005.10	LINC01118
ENST00000759107.1	ENSG00000222005.10	LINC01118
ENST00000759108.1	ENSG00000222005.10	LINC01118
ENST00000759109.1	ENSG00000222005.10	LINC01118
ENST00000759110.1	ENSG00000222005.10	LINC01118
ENST00000759111.1	ENSG00000222005.10	LINC01118
ENST00000759112.1	ENSG00000222005.10	LINC01118
ENST00000759113.1	ENSG00000222005.10	LINC01118
ENST00000759114.1	ENSG00000222005.10	LINC01118
ENST00000759115.1	ENSG00000222005.10	LINC01118
ENST00000759116.1	ENSG00000222005.10	LINC01118
ENST00000759117.1	ENSG00000222005.10	LINC01118
ENST00000759118.1	ENSG00000222005.10	LINC01118
ENST00000759119.1	ENSG00000222005.10	LINC01118
ENST00000759120.1	ENSG00000222005.10	LINC01118
ENST00000759121.1	ENSG00000222005.10	LINC01118
ENST00000759122.1	ENSG00000222005.10	LINC01118
ENST00000759123.1	ENSG00000222005.10	LINC01118
ENST00000759124.1	ENSG00000222005.10	LINC01118
ENST00000759125.1	ENSG00000222005.10	LINC01118
ENST00000759126.1	ENSG00000222005.10	LINC01118
ENST00000759127.1	ENSG00000222005.10	LINC01118
ENST00000759128.1	ENSG00000222005.10	LINC01118
ENST00000759129.1	ENSG00000222005.10	LINC01118
ENST00000759130.1	ENSG00000222005.10	LINC01118
ENST00000759131.1	ENSG00000222005.10	LINC01118
ENST00000759132.1	ENSG00000222005.10	LINC01118
ENST00000759133.1	ENSG00000222005.10	LINC01118
ENST00000759134.1	ENSG00000222005.10	LINC01118
ENST00000759135.1	ENSG00000222005.10	LINC01118
ENST00000759136.1	ENSG00000222005.10	LINC01118
ENST00000759137.1	ENSG00000222005.10	LINC01118
ENST00000759138.1	ENSG00000222005.10	LINC01118
ENST00000759139.1	ENSG00000222005.10	LINC01118
ENST00000759140.1	ENSG00000222005.10	LINC01118
ENST00000759141.1	ENSG00000222005.10	LINC01118
ENST00000759142.1	ENSG00000222005.10	LINC01118
ENST00000759143.1	ENSG00000222005.10	LINC01118
ENST00000759144.1	ENSG00000222005.10	LINC01118
ENST00000759145.1	ENSG00000222005.10	LINC01118
ENST00000759146.1	ENSG00000222005.10	LINC01118
ENST00000759147.1	ENSG00000222005.10	LINC01118
ENST00000759148.1	ENSG00000222005.10	LINC01118
ENST00000759149.1	ENSG00000222005.10	LINC01118
ENST00000759150.1	ENSG00000222005.10	LINC01118
ENST00000759151.1	ENSG00000222005.10	LINC01118
ENST00000759152.1	ENSG00000222005.10	LINC01118
ENST00000759153.1	ENSG00000222005.10	LINC01118
ENST00000759154.1	ENSG00000222005.10	LINC01118
ENST00000759155.1	ENSG00000222005.10	LINC01118
ENST00000759156.1	ENSG00000222005.10	LINC01118
ENST00000759157.1	ENSG00000222005.10	LINC01118
ENST00000759158.1	ENSG00000222005.10	LINC01118
ENST00000759159.1	ENSG00000222005.10	LINC01118
ENST00000759160.1	ENSG00000222005.10	LINC01118
ENST00000759161.1	ENSG00000222005.10	LINC01118
ENST00000759162.1	ENSG00000222005.10	LINC01118
ENST00000759163.1	ENSG00000222005.10	LINC01118
ENST00000759164.1	ENSG00000222005.10	LINC01118
ENST00000759165.1	ENSG00000222005.10	LINC01118
ENST00000759465.1	ENSG00000222005.10	LINC01118
ENST00000759466.1	ENSG00000222005.10	LINC01118
ENST00000759467.1	ENSG00000222005.10	LINC01118
ENST00000759468.1	ENSG00000222005.10	LINC01118
ENST00000759469.1	ENSG00000222005.10	LINC01118
ENST00000759470.1	ENSG00000222005.10	LINC01118
ENST00000759471.1	ENSG00000222005.10	LINC01118
ENST00000759472.1	ENSG00000222005.10	LINC01118
ENST00000759473.1	ENSG00000222005.10	LINC01118
ENST00000759474.1	ENSG00000222005.10	LINC01118
ENST00000759475.1	ENSG00000222005.10	LINC01118
ENST00000759476.1	ENSG00000222005.10	LINC01118
ENST00000759477.1	ENSG00000222005.10	LINC01118
ENST00000759478.1	ENSG00000222005.10	LINC01118
