transcript_id	gene_id	transcript_name	gene_name	high_confident_pass_count	strict_pass_count	basic_pass_count	genome_count	high_confident_all_genomes
ENST00000613780.4	ENSG00000225783.10	MIAT-218	MIAT	10	11	11	11	0
ENST00000616213.4	ENSG00000225783.10	MIAT-219	MIAT	10	11	11	11	0
ENST00000718024.1	ENSG00000225783.10	MIAT-250	MIAT	11	11	11	11	1
ENST00000717214.1	ENSG00000244625.8	MIATNB-320	MIATNB	10	11	11	11	0
ENST00000717212.1	ENSG00000225783.10	MIAT-249	MIAT	11	11	11	11	1
ENST00000670887.2	ENSG00000225783.10	MIAT-229	MIAT	11	11	11	11	1
ENST00000717188.1	ENSG00000225783.10	MIAT-236	MIAT	10	10	10	11	0
ENST00000717189.1	ENSG00000225783.10	MIAT-237	MIAT	11	11	11	11	1
ENST00000717190.1	ENSG00000225783.10	MIAT-238	MIAT	11	11	11	11	1
ENST00000458302.6	ENSG00000225783.10	MIAT-217	MIAT	10	10	10	11	0
ENST00000717200.1	ENSG00000225783.10	MIAT-242	MIAT	10	10	10	11	0
ENST00000717191.1	ENSG00000225783.10	MIAT-239	MIAT	10	10	10	11	0
ENST00000453023.2	ENSG00000225783.10	MIAT-215	MIAT	10	10	10	11	0
ENST00000717201.1	ENSG00000225783.10	MIAT-243	MIAT	10	10	10	11	0
ENST00000620145.6	ENSG00000225783.10	MIAT-221	MIAT	10	11	11	11	0
ENST00000419237.1	ENSG00000225783.10	MIAT-203	MIAT	11	11	11	11	1
ENST00000449717.2	ENSG00000225783.10	MIAT-211	MIAT	11	11	11	11	1
ENST00000665574.1	ENSG00000225783.10	MIAT-226	MIAT	10	10	10	11	0
ENST00000717202.1	ENSG00000225783.10	MIAT-244	MIAT	11	11	11	11	1
ENST00000382641.1	ENSG00000206028.2	ENST00000382641	ENSG00000206028	11	11	11	11	1
ENST00000840330.1	ENSG00000206028.2	ENST00000840330	ENSG00000206028	11	11	11	11	1
ENST00000717044.1	ENSG00000244625.8	MIATNB-251	MIATNB	11	11	11	11	1
ENST00000717091.1	ENSG00000244625.8	MIATNB-264	MIATNB	11	11	11	11	1
ENST00000651474.2	ENSG00000244625.8	MIATNB-213	MIATNB	11	11	11	11	1
ENST00000717068.1	ENSG00000244625.8	MIATNB-253	MIATNB	11	11	11	11	1
ENST00000717102.1	ENSG00000244625.8	MIATNB-269	MIATNB	11	11	11	11	1
ENST00000717069.1	ENSG00000244625.8	MIATNB-254	MIATNB	11	11	11	11	1
ENST00000717023.1	ENSG00000244625.8	MIATNB-233	MIATNB	11	11	11	11	1
ENST00000717070.1	ENSG00000244625.8	MIATNB-255	MIATNB	11	11	11	11	1
ENST00000717032.1	ENSG00000244625.8	MIATNB-240	MIATNB	11	11	11	11	1
ENST00000717071.1	ENSG00000244625.8	MIATNB-256	MIATNB	11	11	11	11	1
ENST00000717125.1	ENSG00000244625.8	MIATNB-287	MIATNB	11	11	11	11	1
ENST00000717103.1	ENSG00000244625.8	MIATNB-270	MIATNB	11	11	11	11	1
ENST00000444388.5	ENSG00000244625.8	MIATNB-208	MIATNB	11	11	11	11	1
ENST00000717164.1	ENSG00000244625.8	MIATNB-308	MIATNB	11	11	11	11	1
ENST00000716994.1	ENSG00000244625.8	MIATNB-225	MIATNB	11	11	11	11	1
ENST00000717165.1	ENSG00000244625.8	MIATNB-309	MIATNB	11	11	11	11	1
ENST00000717119.1	ENSG00000244625.8	MIATNB-285	MIATNB	9	11	11	11	0
ENST00000717104.1	ENSG00000244625.8	MIATNB-271	MIATNB	11	11	11	11	1
ENST00000450963.6	ENSG00000244625.8	MIATNB-212	MIATNB	11	11	11	11	1
ENST00000717072.1	ENSG00000244625.8	MIATNB-257	MIATNB	11	11	11	11	1
ENST00000717024.1	ENSG00000244625.8	MIATNB-234	MIATNB	11	11	11	11	1
ENST00000717073.1	ENSG00000244625.8	MIATNB-258	MIATNB	11	11	11	11	1
ENST00000717074.1	ENSG00000244625.8	MIATNB-259	MIATNB	11	11	11	11	1
ENST00000717105.1	ENSG00000244625.8	MIATNB-272	MIATNB	11	11	11	11	1
ENST00000716995.1	ENSG00000244625.8	MIATNB-226	MIATNB	9	9	9	11	0
ENST00000717166.1	ENSG00000244625.8	MIATNB-310	MIATNB	11	11	11	11	1
ENST00000446336.2	ENSG00000244625.8	MIATNB-209	MIATNB	11	11	11	11	1
ENST00000717109.1	ENSG00000244625.8	MIATNB-275	MIATNB	11	11	11	11	1
ENST00000717133.1	ENSG00000244625.8	MIATNB-293	MIATNB	11	11	11	11	1
ENST00000717075.1	ENSG00000244625.8	MIATNB-260	MIATNB	11	11	11	11	1
ENST00000717106.1	ENSG00000244625.8	MIATNB-273	MIATNB	11	11	11	11	1
ENST00000717110.1	ENSG00000244625.8	MIATNB-276	MIATNB	11	11	11	11	1
ENST00000717092.1	ENSG00000244625.8	MIATNB-265	MIATNB	11	11	11	11	1
ENST00000717120.1	ENSG00000244625.8	MIATNB-286	MIATNB	11	11	11	11	1
ENST00000717126.1	ENSG00000244625.8	MIATNB-288	MIATNB	9	11	11	11	0
ENST00000717127.1	ENSG00000244625.8	MIATNB-289	MIATNB	11	11	11	11	1
ENST00000717167.1	ENSG00000244625.8	MIATNB-311	MIATNB	11	11	11	11	1
ENST00000717076.1	ENSG00000244625.8	MIATNB-261	MIATNB	11	11	11	11	1
ENST00000449017.6	ENSG00000244625.8	MIATNB-211	MIATNB	11	11	11	11	1
ENST00000717134.1	ENSG00000244625.8	MIATNB-294	MIATNB	11	11	11	11	1
ENST00000717025.1	ENSG00000244625.8	MIATNB-235	MIATNB	11	11	11	11	1
ENST00000717077.1	ENSG00000244625.8	MIATNB-262	MIATNB	11	11	11	11	1
ENST00000435162.5	ENSG00000244625.8	MIATNB-204	MIATNB	11	11	11	11	1
ENST00000437071.5	ENSG00000244625.8	MIATNB-205	MIATNB	11	11	11	11	1
ENST00000717128.1	ENSG00000244625.8	MIATNB-290	MIATNB	11	11	11	11	1
ENST00000717129.1	ENSG00000244625.8	MIATNB-291	MIATNB	9	11	11	11	0
ENST00000717172.1	ENSG00000244625.8	MIATNB-315	MIATNB	11	11	11	11	1
ENST00000717111.1	ENSG00000244625.8	MIATNB-277	MIATNB	11	11	11	11	1
ENST00000440816.5	ENSG00000244625.8	MIATNB-207	MIATNB	11	11	11	11	1
ENST00000417083.2	ENSG00000244625.8	MIATNB-201	MIATNB	11	11	11	11	1
ENST00000717173.1	ENSG00000244625.8	MIATNB-316	MIATNB	11	11	11	11	1
ENST00000716996.1	ENSG00000244625.8	MIATNB-227	MIATNB	11	11	11	11	1
ENST00000421253.1	ENSG00000244625.8	MIATNB-202	MIATNB	11	11	11	11	1
ENST00000717174.1	ENSG00000244625.8	MIATNB-317	MIATNB	11	11	11	11	1
ENST00000717033.1	ENSG00000244625.8	MIATNB-241	MIATNB	11	11	11	11	1
ENST00000717112.1	ENSG00000244625.8	MIATNB-278	MIATNB	11	11	11	11	1
ENST00000717107.1	ENSG00000244625.8	MIATNB-274	MIATNB	11	11	11	11	1
ENST00000716997.1	ENSG00000244625.8	MIATNB-228	MIATNB	11	11	11	11	1
ENST00000717113.1	ENSG00000244625.8	MIATNB-279	MIATNB	11	11	11	11	1
ENST00000717034.1	ENSG00000244625.8	MIATNB-242	MIATNB	11	11	11	11	1
ENST00000717045.1	ENSG00000244625.8	MIATNB-252	MIATNB	11	11	11	11	1
ENST00000717026.1	ENSG00000244625.8	MIATNB-236	MIATNB	11	11	11	11	1
ENST00000717135.1	ENSG00000244625.8	MIATNB-295	MIATNB	11	11	11	11	1
ENST00000717027.1	ENSG00000244625.8	MIATNB-237	MIATNB	11	11	11	11	1
ENST00000717114.1	ENSG00000244625.8	MIATNB-280	MIATNB	11	11	11	11	1
ENST00000717115.1	ENSG00000244625.8	MIATNB-281	MIATNB	11	11	11	11	1
ENST00000717035.1	ENSG00000244625.8	MIATNB-243	MIATNB	9	11	11	11	0
ENST00000717168.1	ENSG00000244625.8	MIATNB-312	MIATNB	9	11	11	11	0
ENST00000717116.1	ENSG00000244625.8	MIATNB-282	MIATNB	11	11	11	11	1
ENST00000716998.1	ENSG00000244625.8	MIATNB-229	MIATNB	11	11	11	11	1
ENST00000717117.1	ENSG00000244625.8	MIATNB-283	MIATNB	9	9	9	11	0
ENST00000717155.1	ENSG00000244625.8	MIATNB-307	MIATNB	11	11	11	11	1
ENST00000717130.1	ENSG00000244625.8	MIATNB-292	MIATNB	11	11	11	11	1
ENST00000717036.1	ENSG00000244625.8	MIATNB-244	MIATNB	11	11	11	11	1
ENST00000717037.1	ENSG00000244625.8	MIATNB-245	MIATNB	10	11	11	11	0
ENST00000717169.1	ENSG00000244625.8	MIATNB-313	MIATNB	11	11	11	11	1
ENST00000717028.1	ENSG00000244625.8	MIATNB-238	MIATNB	11	11	11	11	1
ENST00000717019.1	ENSG00000244625.8	MIATNB-230	MIATNB	11	11	11	11	1
ENST00000717020.1	ENSG00000244625.8	MIATNB-231	MIATNB	11	11	11	11	1
ENST00000717021.1	ENSG00000244625.8	MIATNB-232	MIATNB	11	11	11	11	1
ENST00000717029.1	ENSG00000244625.8	MIATNB-239	MIATNB	11	11	11	11	1
ENST00000653953.1	ENSG00000244625.8	MIATNB-215	MIATNB	11	11	11	11	1
ENST00000717078.1	ENSG00000244625.8	MIATNB-263	MIATNB	11	11	11	11	1
ENST00000668496.1	ENSG00000244625.8	MIATNB-221	MIATNB	11	11	11	11	1
ENST00000717038.1	ENSG00000244625.8	MIATNB-246	MIATNB	11	11	11	11	1
ENST00000717039.1	ENSG00000244625.8	MIATNB-247	MIATNB	11	11	11	11	1
ENST00000717041.1	ENSG00000244625.8	MIATNB-249	MIATNB	11	11	11	11	1
ENST00000717170.1	ENSG00000244625.8	MIATNB-314	MIATNB	11	11	11	11	1
ENST00000717042.1	ENSG00000244625.8	MIATNB-250	MIATNB	9	9	9	11	0
ENST00000717040.1	ENSG00000244625.8	MIATNB-248	MIATNB	11	11	11	11	1
ENST00000717093.1	ENSG00000244625.8	MIATNB-266	MIATNB	11	11	11	11	1
ENST00000717094.1	ENSG00000244625.8	MIATNB-267	MIATNB	11	11	11	11	1
ENST00000717095.1	ENSG00000244625.8	MIATNB-268	MIATNB	11	11	11	11	1
ENST00000662474.1	ENSG00000244625.8	MIATNB-217	MIATNB	11	11	11	11	1
ENST00000717118.1	ENSG00000244625.8	MIATNB-284	MIATNB	9	9	9	11	0
ENST00000664301.1	ENSG00000244625.8	MIATNB-220	MIATNB	11	11	11	11	1
ENST00000669899.1	ENSG00000244625.8	MIATNB-222	MIATNB	11	11	11	11	1
ENST00000840452.1	ENSG00000309348.1	ENST00000840452	ENSG00000309348	11	11	11	11	1
ENST00000840451.1	ENSG00000309348.1	ENST00000840451	ENSG00000309348	11	11	11	11	1
ENST00000717136.1	ENSG00000244625.8	MIATNB-296	MIATNB	11	11	11	11	1
ENST00000434868.1	ENSG00000244625.8	MIATNB-203	MIATNB	11	11	11	11	1
ENST00000653531.1	ENSG00000244625.8	MIATNB-214	MIATNB	11	11	11	11	1
ENST00000671424.1	ENSG00000244625.8	MIATNB-224	MIATNB	9	11	11	11	0
ENST00000717145.1	ENSG00000244625.8	MIATNB-297	MIATNB	9	9	9	11	0
ENST00000717146.1	ENSG00000244625.8	MIATNB-298	MIATNB	9	9	9	11	0
ENST00000658323.1	ENSG00000244625.8	MIATNB-216	MIATNB	9	9	9	11	0
ENST00000664041.1	ENSG00000244625.8	MIATNB-218	MIATNB	9	9	9	11	0
ENST00000850667.1	ENSG00000244625.8	MIATNB-321	MIATNB	9	11	11	11	0
ENST00000717147.1	ENSG00000244625.8	MIATNB-299	MIATNB	9	9	9	11	0
ENST00000717148.1	ENSG00000244625.8	MIATNB-300	MIATNB	9	9	9	11	0
ENST00000670559.1	ENSG00000244625.8	MIATNB-223	MIATNB	9	10	10	11	0
ENST00000717149.1	ENSG00000244625.8	MIATNB-301	MIATNB	9	9	9	11	0
ENST00000717150.1	ENSG00000244625.8	MIATNB-302	MIATNB	9	9	9	11	0
ENST00000717151.1	ENSG00000244625.8	MIATNB-303	MIATNB	9	10	10	11	0
ENST00000717152.1	ENSG00000244625.8	MIATNB-304	MIATNB	9	10	10	11	0
ENST00000664057.1	ENSG00000244625.8	MIATNB-219	MIATNB	9	9	9	11	0
ENST00000717153.1	ENSG00000244625.8	MIATNB-305	MIATNB	11	11	11	11	1
ENST00000447149.6	ENSG00000244625.8	MIATNB-210	MIATNB	11	11	11	11	1
ENST00000438113.2	ENSG00000244625.8	MIATNB-206	MIATNB	11	11	11	11	1
ENST00000717154.1	ENSG00000244625.8	MIATNB-306	MIATNB	11	11	11	11	1
ENST00000623027.1	ENSG00000279440.1	ENST00000623027	ENSG00000279440	11	11	11	11	1
ENST00000833191.1	ENSG00000308315.1	ENST00000833191	ENSG00000308315	11	11	11	11	1
ENST00000623814.1	ENSG00000279914.1	ENST00000623814	ENSG00000279914	11	11	11	11	1
ENST00000624792.1	ENSG00000279848.1	ENST00000624792	ENSG00000279848	11	11	11	11	1
ENST00000453934.1	ENSG00000236858.2	ENST00000453934	ENSG00000236858	11	11	11	11	1
ENST00000658755.2	ENSG00000236858.2	ENST00000658755	ENSG00000236858	11	11	11	11	1
ENST00000623947.1	ENSG00000280025.1	ENST00000623947	ENSG00000280025	11	11	11	11	1
ENST00000775158.1	ENSG00000300936.1	ENST00000775158	ENSG00000300936	11	11	11	11	1
ENST00000775252.1	ENSG00000300959.1	ENST00000775252	ENSG00000300959	11	11	11	11	1
ENST00000430468.1	ENSG00000231405.1	ENST00000430468	ENSG00000231405	11	11	11	11	1
ENST00000805084.1	ENSG00000233521.9	LINC01638-208	LINC01638	11	11	11	11	1
ENST00000805085.1	ENSG00000233521.9	LINC01638-209	LINC01638	10	10	11	11	0
ENST00000805083.1	ENSG00000233521.9	LINC01638-207	LINC01638	11	11	11	11	1
ENST00000805087.1	ENSG00000233521.9	LINC01638-211	LINC01638	11	11	11	11	1
ENST00000805435.1	ENSG00000304686.1	ENST00000805435	ENSG00000304686	11	11	11	11	1
ENST00000805436.1	ENSG00000304686.1	ENST00000805436	ENSG00000304686	11	11	11	11	1
ENST00000805267.1	ENSG00000238195.2	ENST00000805267	ENSG00000238195	11	11	11	11	1
ENST00000805268.1	ENSG00000238195.2	ENST00000805268	ENSG00000238195	11	11	11	11	1
ENST00000805269.1	ENSG00000238195.2	ENST00000805269	ENSG00000238195	11	11	11	11	1
ENST00000805271.1	ENSG00000238195.2	ENST00000805271	ENSG00000238195	11	11	11	11	1
ENST00000805270.1	ENSG00000238195.2	ENST00000805270	ENSG00000238195	11	11	11	11	1
ENST00000427360.1	ENSG00000238195.2	ENST00000427360	ENSG00000238195	11	11	11	11	1
ENST00000444114.6	ENSG00000233521.9	LINC01638-202	LINC01638	11	11	11	11	1
ENST00000805086.1	ENSG00000233521.9	LINC01638-210	LINC01638	11	11	11	11	1
ENST00000660027.3	ENSG00000233521.9	LINC01638-205	LINC01638	11	11	11	11	1
ENST00000650737.4	ENSG00000233521.9	LINC01638-203	LINC01638	11	11	11	11	1
ENST00000418271.2	ENSG00000233521.9	LINC01638-201	LINC01638	11	11	11	11	1
ENST00000805088.1	ENSG00000233521.9	LINC01638-212	LINC01638	11	11	11	11	1
ENST00000690524.2	ENSG00000233521.9	LINC01638-206	LINC01638	11	11	11	11	1
ENST00000659538.1	ENSG00000233521.9	LINC01638-204	LINC01638	11	11	11	11	1
ENST00000763712.1	ENSG00000299465.1	ENST00000763712	ENSG00000299465	11	11	11	11	1
ENST00000783519.1	ENSG00000233574.2	ENST00000783519	ENSG00000233574	11	11	11	11	1
ENST00000449126.1	ENSG00000233574.2	ENST00000449126	ENSG00000233574	11	11	11	11	1
ENST00000836461.1	ENSG00000223726.2	ENST00000836461	ENSG00000223726	11	11	11	11	1
ENST00000836462.1	ENSG00000223726.2	ENST00000836462	ENSG00000223726	11	11	11	11	1
ENST00000836460.1	ENSG00000223726.2	ENST00000836460	ENSG00000223726	11	11	11	11	1
ENST00000836459.1	ENSG00000223726.2	ENST00000836459	ENSG00000223726	11	11	11	11	1
ENST00000454387.2	ENSG00000223726.2	ENST00000454387	ENSG00000223726	11	11	11	11	1
ENST00000662296.1	ENSG00000226741.3	LINC02554-203	LINC02554	11	11	11	11	1
ENST00000836530.1	ENSG00000226741.3	LINC02554-206	LINC02554	11	11	11	11	1
ENST00000836529.1	ENSG00000226741.3	LINC02554-205	LINC02554	11	11	11	11	1
ENST00000657960.2	ENSG00000226741.3	LINC02554-202	LINC02554	11	11	11	11	1
ENST00000665304.1	ENSG00000226741.3	LINC02554-204	LINC02554	11	11	11	11	1
ENST00000426467.1	ENSG00000226741.3	LINC02554-201	LINC02554	11	11	11	11	1
ENST00000790897.1	ENSG00000302993.1	ENST00000790897	ENSG00000302993	11	11	11	11	1
ENST00000790894.1	ENSG00000302993.1	ENST00000790894	ENSG00000302993	11	11	11	11	1
ENST00000790895.1	ENSG00000302993.1	ENST00000790895	ENSG00000302993	11	11	11	11	1
ENST00000790896.1	ENSG00000302993.1	ENST00000790896	ENSG00000302993	11	11	11	11	1
ENST00000790898.1	ENSG00000302993.1	ENST00000790898	ENSG00000302993	11	11	11	11	1
ENST00000786369.1	ENSG00000230051.4	ENST00000786369	ENSG00000230051	11	11	11	11	1
ENST00000692427.2	ENSG00000230051.4	ENST00000692427	ENSG00000230051	11	11	11	11	1
ENST00000668323.1	ENSG00000230051.4	ENST00000668323	ENSG00000230051	11	11	11	11	1
ENST00000669277.3	ENSG00000230051.4	ENST00000669277	ENSG00000230051	11	11	11	11	1
ENST00000786372.1	ENSG00000230051.4	ENST00000786372	ENSG00000230051	11	11	11	11	1
ENST00000786373.1	ENSG00000230051.4	ENST00000786373	ENSG00000230051	11	11	11	11	1
ENST00000786370.1	ENSG00000230051.4	ENST00000786370	ENSG00000230051	11	11	11	11	1
ENST00000413244.1	ENSG00000230051.4	ENST00000413244	ENSG00000230051	11	11	11	11	1
ENST00000786371.1	ENSG00000230051.4	ENST00000786371	ENSG00000230051	11	11	11	11	1
ENST00000729519.1	ENSG00000280445.2	ENST00000729519	ENSG00000280445	11	11	11	11	1
ENST00000625043.1	ENSG00000280445.2	ENST00000625043	ENSG00000280445	11	11	11	11	1
ENST00000623572.1	ENSG00000280445.2	ENST00000623572	ENSG00000280445	11	11	11	11	1
ENST00000783234.1	ENSG00000287034.2	ENST00000783234	ENSG00000287034	11	11	11	11	1
ENST00000783233.1	ENSG00000287034.2	ENST00000783233	ENSG00000287034	9	9	9	11	0
ENST00000783235.1	ENSG00000287034.2	ENST00000783235	ENSG00000287034	11	11	11	11	1
ENST00000654206.2	ENSG00000287034.2	ENST00000654206	ENSG00000287034	11	11	11	11	1
ENST00000794108.1	ENSG00000227880.2	ENST00000794108	ENSG00000227880	11	11	11	11	1
ENST00000440477.1	ENSG00000227880.2	ENST00000440477	ENSG00000227880	11	11	11	11	1
ENST00000761705.1	ENSG00000224027.2	ENST00000761705	ENSG00000224027	11	11	11	11	1
ENST00000761706.1	ENSG00000224027.2	ENST00000761706	ENSG00000224027	11	11	11	11	1
ENST00000415655.1	ENSG00000224027.2	ENST00000415655	ENSG00000224027	11	11	11	11	1
ENST00000827824.1	ENSG00000307679.1	ENST00000827824	ENSG00000307679	11	11	11	11	1
ENST00000768623.1	ENSG00000289489.2	ENST00000768623	ENSG00000289489	11	11	11	11	1
ENST00000692900.2	ENSG00000289489.2	ENST00000692900	ENSG00000289489	11	11	11	11	1
ENST00000733293.1	ENSG00000295865.1	ENST00000733293	ENSG00000295865	11	11	11	11	1
ENST00000733292.1	ENSG00000295865.1	ENST00000733292	ENSG00000295865	11	11	11	11	1
ENST00000733137.1	ENSG00000295854.1	ENST00000733137	ENSG00000295854	9	9	9	11	0
ENST00000440255.1	ENSG00000227838.1	CPMER-201	CPMER	11	11	11	11	1
ENST00000422833.1	ENSG00000231495.1	ENST00000422833	ENSG00000231495	9	9	9	11	0
ENST00000417957.1	ENSG00000226169.1	ENST00000417957	ENSG00000226169	11	11	11	11	1
ENST00000733448.1	ENSG00000295876.1	ENST00000733448	ENSG00000295876	11	11	11	11	1
ENST00000733548.1	ENSG00000295890.1	ENST00000733548	ENSG00000295890	11	11	11	11	1
ENST00000778729.1	ENSG00000301405.1	ENST00000778729	ENSG00000301405	11	11	11	11	1
ENST00000760484.1	ENSG00000299103.1	ENST00000760484	ENSG00000299103	11	11	11	11	1
ENST00000834899.1	ENSG00000308539.1	ENST00000834899	ENSG00000308539	11	11	11	11	1
ENST00000834900.1	ENSG00000308539.1	ENST00000834900	ENSG00000308539	11	11	11	11	1
ENST00000662329.2	ENSG00000235954.10	TTC28-AS1-226	TTC28-AS1	11	11	11	11	1
ENST00000430853.5	ENSG00000235954.10	TTC28-AS1-209	TTC28-AS1	11	11	11	11	1
ENST00000454996.9	ENSG00000235954.10	TTC28-AS1-218	TTC28-AS1	11	11	11	11	1
ENST00000437713.8	ENSG00000235954.10	TTC28-AS1-214	TTC28-AS1	11	11	11	11	1
ENST00000417497.6	ENSG00000235954.10	TTC28-AS1-202	TTC28-AS1	11	11	11	11	1
ENST00000434221.6	ENSG00000235954.10	TTC28-AS1-211	TTC28-AS1	11	11	11	11	1
ENST00000424161.6	ENSG00000235954.10	TTC28-AS1-204	TTC28-AS1	11	11	11	11	1
ENST00000419253.1	ENSG00000235954.10	TTC28-AS1-203	TTC28-AS1	11	11	11	11	1
ENST00000690710.2	ENSG00000235954.10	TTC28-AS1-238	TTC28-AS1	11	11	11	11	1
ENST00000723571.1	ENSG00000235954.10	TTC28-AS1-253	TTC28-AS1	11	11	11	11	1
ENST00000723569.1	ENSG00000235954.10	TTC28-AS1-251	TTC28-AS1	11	11	11	11	1
ENST00000454741.5	ENSG00000235954.10	TTC28-AS1-217	TTC28-AS1	11	11	11	11	1
ENST00000453632.6	ENSG00000235954.10	TTC28-AS1-216	TTC28-AS1	11	11	11	11	1
ENST00000665376.1	ENSG00000235954.10	TTC28-AS1-231	TTC28-AS1	11	11	11	11	1
ENST00000659843.1	ENSG00000235954.10	TTC28-AS1-225	TTC28-AS1	11	11	11	11	1
ENST00000702093.2	ENSG00000235954.10	TTC28-AS1-239	TTC28-AS1	11	11	11	11	1
ENST00000670661.2	ENSG00000235954.10	TTC28-AS1-236	TTC28-AS1	11	11	11	11	1
ENST00000425112.3	ENSG00000235954.10	TTC28-AS1-205	TTC28-AS1	11	11	11	11	1
ENST00000662682.1	ENSG00000235954.10	TTC28-AS1-228	TTC28-AS1	11	11	11	11	1
ENST00000723563.1	ENSG00000235954.10	TTC28-AS1-245	TTC28-AS1	11	11	11	11	1
ENST00000723564.1	ENSG00000235954.10	TTC28-AS1-246	TTC28-AS1	11	11	11	11	1
ENST00000655332.1	ENSG00000235954.10	TTC28-AS1-224	TTC28-AS1	11	11	11	11	1
ENST00000723573.1	ENSG00000235954.10	TTC28-AS1-255	TTC28-AS1	11	11	11	11	1
ENST00000688200.2	ENSG00000235954.10	TTC28-AS1-237	TTC28-AS1	11	11	11	11	1
ENST00000436996.1	ENSG00000235954.10	TTC28-AS1-213	TTC28-AS1	11	11	11	11	1
ENST00000417381.7	ENSG00000235954.10	TTC28-AS1-201	TTC28-AS1	11	11	11	11	1
ENST00000723572.1	ENSG00000235954.10	TTC28-AS1-254	TTC28-AS1	11	11	11	11	1
ENST00000428818.6	ENSG00000235954.10	TTC28-AS1-207	TTC28-AS1	11	11	11	11	1
ENST00000723561.1	ENSG00000235954.10	TTC28-AS1-243	TTC28-AS1	11	11	11	11	1
ENST00000665505.1	ENSG00000235954.10	TTC28-AS1-232	TTC28-AS1	11	11	11	11	1
ENST00000723568.1	ENSG00000235954.10	TTC28-AS1-250	TTC28-AS1	11	11	11	11	1
ENST00000435348.6	ENSG00000235954.10	TTC28-AS1-212	TTC28-AS1	11	11	11	11	1
ENST00000723567.1	ENSG00000235954.10	TTC28-AS1-249	TTC28-AS1	11	11	11	11	1
ENST00000723565.1	ENSG00000235954.10	TTC28-AS1-247	TTC28-AS1	11	11	11	11	1
ENST00000723562.1	ENSG00000235954.10	TTC28-AS1-244	TTC28-AS1	11	11	11	11	1
ENST00000664946.1	ENSG00000235954.10	TTC28-AS1-230	TTC28-AS1	11	11	11	11	1
ENST00000670585.2	ENSG00000235954.10	TTC28-AS1-235	TTC28-AS1	11	11	11	11	1
ENST00000723559.1	ENSG00000235954.10	TTC28-AS1-241	TTC28-AS1	11	11	11	11	1
ENST00000654553.1	ENSG00000235954.10	TTC28-AS1-221	TTC28-AS1	11	11	11	11	1
ENST00000723558.1	ENSG00000235954.10	TTC28-AS1-240	TTC28-AS1	11	11	11	11	1
ENST00000428858.2	ENSG00000235954.10	TTC28-AS1-208	TTC28-AS1	11	11	11	11	1
ENST00000723574.1	ENSG00000235954.10	TTC28-AS1-256	TTC28-AS1	11	11	11	11	1
ENST00000662424.2	ENSG00000235954.10	TTC28-AS1-227	TTC28-AS1	11	11	11	11	1
ENST00000669227.1	ENSG00000235954.10	TTC28-AS1-234	TTC28-AS1	11	11	11	11	1
ENST00000452612.5	ENSG00000235954.10	TTC28-AS1-215	TTC28-AS1	11	11	11	11	1
ENST00000723560.1	ENSG00000235954.10	TTC28-AS1-242	TTC28-AS1	11	11	11	11	1
ENST00000723566.1	ENSG00000235954.10	TTC28-AS1-248	TTC28-AS1	9	11	11	11	0
ENST00000723570.1	ENSG00000235954.10	TTC28-AS1-252	TTC28-AS1	11	11	11	11	1
ENST00000723764.1	ENSG00000294461.1	ENST00000723764	ENSG00000294461	11	11	11	11	1
ENST00000723765.1	ENSG00000294461.1	ENST00000723765	ENSG00000294461	9	9	11	11	0
ENST00000654619.1	ENSG00000235954.10	TTC28-AS1-222	TTC28-AS1	11	11	11	11	1
ENST00000655196.1	ENSG00000235954.10	TTC28-AS1-223	TTC28-AS1	11	11	11	11	1
ENST00000428584.5	ENSG00000235954.10	TTC28-AS1-206	TTC28-AS1	9	11	11	11	0
ENST00000540665.5	ENSG00000235954.10	TTC28-AS1-219	TTC28-AS1	11	11	11	11	1
ENST00000433317.1	ENSG00000235954.10	TTC28-AS1-210	TTC28-AS1	11	11	11	11	1
ENST00000665529.1	ENSG00000235954.10	TTC28-AS1-233	TTC28-AS1	11	11	11	11	1
ENST00000663167.1	ENSG00000235954.10	TTC28-AS1-229	TTC28-AS1	11	11	11	11	1
ENST00000654312.1	ENSG00000235954.10	TTC28-AS1-220	TTC28-AS1	11	11	11	11	1
ENST00000729539.1	ENSG00000295361.1	ENST00000729539	ENSG00000295361	11	11	11	11	1
ENST00000729538.1	ENSG00000295361.1	ENST00000729538	ENSG00000295361	11	11	11	11	1
ENST00000692644.2	ENSG00000226471.8	ENST00000692644	ENSG00000226471	11	11	11	11	1
ENST00000810423.1	ENSG00000226471.8	ENST00000810423	ENSG00000226471	9	9	9	11	0
ENST00000810433.1	ENSG00000226471.8	ENST00000810433	ENSG00000226471	9	9	9	11	0
ENST00000687270.2	ENSG00000226471.8	ENST00000687270	ENSG00000226471	7	7	9	11	0
ENST00000810427.1	ENSG00000226471.8	ENST00000810427	ENSG00000226471	9	11	11	11	0
ENST00000585003.2	ENSG00000226471.8	ENST00000585003	ENSG00000226471	11	11	11	11	1
ENST00000810428.1	ENSG00000226471.8	ENST00000810428	ENSG00000226471	9	11	11	11	0
ENST00000810418.1	ENSG00000226471.8	ENST00000810418	ENSG00000226471	4	4	4	11	0
ENST00000810419.1	ENSG00000226471.8	ENST00000810419	ENSG00000226471	4	4	4	11	0
ENST00000810425.1	ENSG00000226471.8	ENST00000810425	ENSG00000226471	6	6	6	11	0
ENST00000810424.1	ENSG00000226471.8	ENST00000810424	ENSG00000226471	9	9	9	11	0
