gene_id	gene_name	transcript_count	alignment_strict_transcripts	bonobo_kmer_strict_transcripts	all_genomes_kmer_strict_transcripts	bonobo_three_way_transcripts	all_genomes_three_way_transcripts	expression_available	gene_expressed	expressed_sample_count	expressed_sample_fraction	mean_fpkm	median_fpkm	max_fpkm	alignment_strict	bonobo_kmer_strict	all_genomes_kmer_strict	kmer_conservation_class
ENSG00000294942.1	ENSG00000294942	1	1	1	0	1	0	True	True	46.0	0.46938775510204084	0.8253883517478395	0.0	6.8239805639058	True	True	False	Strict in bonobo only
ENSG00000300897.1	ENSG00000300897	1	1	1	0	1	0	True	True	18.0	0.1836734693877551	0.3448197835182147	0.0	4.36590702901689	True	True	False	Strict in bonobo only
ENSG00000268531.3	ENSG00000268531	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000281803.1	ENSG00000281803	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000292985.2	ENSG00000292985	2	1	2	0	1	0	True	True	63.0	0.6428571428571429	0.5929336027499823	0.27596811656673703	5.22060628430015	True	True	False	Strict in bonobo only
ENSG00000293031.1	ENSG00000293031	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000305963.1	ENSG00000305963	6	2	6	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000299540.1	ENSG00000299540	5	1	5	0	1	0	True	True	9.0	0.09183673469387756	0.06198960348650464	0.0	2.54788399329946	True	True	False	Strict in bonobo only
ENSG00000298861.1	ENSG00000298861	7	1	7	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000259383.2	ENSG00000259383	2	0	2	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000280881.2	ENSG00000280881	2	0	2	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000281507.1	ENSG00000281507	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000307608.1	ENSG00000307608	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000259443.1	ENSG00000259443	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000280703.1	ENSG00000280703	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000281263.1	ENSG00000281263	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000308643.1	ENSG00000308643	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000293262.2	ENSG00000293262	2	0	2	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000308442.1	ENSG00000308442	2	2	2	0	2	0	True	True	43.0	0.4387755102040816	0.37165502400932554	0.0	3.23198172164003	True	True	False	Strict in bonobo only
ENSG00000306314.1	ENSG00000306314	5	5	5	0	5	0	True	True	20.0	0.20408163265306123	0.1879031509817127	0.0	5.53443006887438	True	True	False	Strict in bonobo only
ENSG00000307716.1	ENSG00000307716	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000294368.1	ENSG00000294368	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000290347.1	ENSG00000290347	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000290539.1	NF1P2	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000299429.1	ENSG00000299429	2	2	2	0	2	0	True	True	66.0	0.673469387755102	1.5100879841631134	0.982180120442763	7.65114291155641	True	True	False	Strict in bonobo only
ENSG00000294795.1	ENSG00000294795	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000258710.9	LINC01193	68	22	68	0	22	0	True	True	49.0	0.5	0.16918626028874273	0.04280427485210855	1.38905456258411	True	True	False	Strict in bonobo only
ENSG00000287345.2	ENSG00000287345	5	5	5	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000281604.1	ENSG00000281604	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000298711.1	ENSG00000298711	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000284500.4	ENSG00000284500	7	5	7	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000284988.1	LINC02203	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000292986.2	DUXAP10	120	94	120	0	94	0	True	True	53.0	0.5408163265306123	0.10392014076957477	0.0515561423044848	1.69968989922649	True	True	False	Strict in bonobo only
ENSG00000308525.1	ENSG00000308525	4	0	4	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000290415.2	ENSG00000290415	5	0	5	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000225255.7	PSLNR	14	14	14	0	14	0	True	True	60.0	0.6122448979591837	0.41351096306201585	0.202060157028271	1.91855369660748	True	True	False	Strict in bonobo only
ENSG00000258314.4	ENSG00000258314	10	10	10	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000310024.1	ENSG00000310024	7	7	7	0	7	0	True	True	89.0	0.9081632653061225	1.7640920974147327	1.0939914630099299	32.3943106875438	True	True	False	Strict in bonobo only
ENSG00000294514.1	ENSG00000294514	1	1	1	0	1	0	True	True	61.0	0.6224489795918368	4.049301278083237	1.1471034371147648	36.8986159790379	True	True	False	Strict in bonobo only
ENSG00000295569.1	ENSG00000295569	1	1	1	0	1	0	True	True	38.0	0.3877551020408163	1.5262646370659096	0.0	13.2744217392782	True	True	False	Strict in bonobo only
ENSG00000297831.1	ENSG00000297831	1	1	1	0	1	0	True	True	39.0	0.3979591836734694	1.5023918841957662	0.0	18.9962745418189	True	True	False	Strict in bonobo only
ENSG00000258410.1	ENSG00000258410	1	1	1	0	1	0	True	True	37.0	0.37755102040816324	1.9306615697600942	0.0	26.4140595065442	True	True	False	Strict in bonobo only
ENSG00000278935.1	ENSG00000278935	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000279595.1	ENSG00000279595	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000290844.1	ADAM6	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000290516.1	ADAM6	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000226777.10	FAM30A	14	13	14	0	13	0	True	True	9.0	0.09183673469387756	0.01621084552772181	0.0	0.356887178706942	True	True	False	Strict in bonobo only
ENSG00000277059.2	FAM30A	6	5	6	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000288730.2	ENSG00000288730	1	1	1	0	1	0	True	True	2.0	0.02040816326530612	0.03882197506246765	0.0	2.73806865943458	True	True	False	Strict in bonobo only
ENSG00000282135.1	ENSG00000282135	2	2	2	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000295220.1	ENSG00000295220	2	2	2	0	2	0	True	True	26.0	0.2653061224489796	0.6748418029874075	0.0	7.44772304943243	True	True	False	Strict in bonobo only
ENSG00000290354.2	ENSG00000290354	3	0	3	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000290723.2	ENSG00000290723	21	21	21	0	21	0	True	True	15.0	0.15306122448979592	0.045271637052618094	0.0	1.54693447460301	True	True	False	Strict in bonobo only
ENSG00000306959.1	ENSG00000306959	1	1	1	0	1	0	True	True	15.0	0.15306122448979592	0.21303165003756125	0.0	3.21963175182804	True	True	False	Strict in bonobo only
ENSG00000215304.3	ENSG00000215304	1	1	1	0	1	0	True	True	38.0	0.3877551020408163	0.7685285308033544	0.0	9.07838220269594	True	True	False	Strict in bonobo only
ENSG00000290997.2	ENSG00000290997	23	23	23	0	23	0	True	True	35.0	0.35714285714285715	0.12215683166210199	0.0	0.786565672263601	True	True	False	Strict in bonobo only
ENSG00000291023.1	ENSG00000291023	3	3	3	0	3	0	True	True	71.0	0.7244897959183674	0.6004588967445317	0.3494310839114575	3.42531423120934	True	True	False	Strict in bonobo only
ENSG00000293522.1	ENSG00000293522	4	4	4	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000293523.1	ENSG00000293523	4	4	4	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000307355.1	ENSG00000307355	1	1	1	0	1	0	True	True	6.0	0.061224489795918366	0.36406469172469336	0.0	13.2477051571664	True	True	False	Strict in bonobo only
ENSG00000307338.1	ENSG00000307338	1	1	1	0	1	0	True	True	35.0	0.35714285714285715	0.6479310061191679	0.0	7.28666776417133	True	True	False	Strict in bonobo only
ENSG00000307324.1	ENSG00000307324	2	2	2	0	2	0	True	True	24.0	0.24489795918367346	0.6204813847247853	0.0	7.67870810957577	True	True	False	Strict in bonobo only
ENSG00000307376.1	ENSG00000307376	2	2	2	0	2	0	True	True	97.0	0.9897959183673469	6.773571857369659	6.232462971078284	21.7483281976959	True	True	False	Strict in bonobo only
ENSG00000259720.2	ENSG00000259720	3	3	3	0	3	0	True	True	87.0	0.8877551020408163	3.6272586676661978	2.6347950902782697	25.8108760448158	True	True	False	Strict in bonobo only
ENSG00000294833.1	ENSG00000294833	1	1	1	0	1	0	True	True	45.0	0.45918367346938777	1.6527405145535758	0.0	13.3208041655296	True	True	False	Strict in bonobo only
ENSG00000309583.1	ENSG00000309583	1	1	1	0	1	0	True	True	5.0	0.05102040816326531	0.08589699413153318	0.0	4.54365144556861	True	True	False	Strict in bonobo only
ENSG00000297796.1	ENSG00000297796	1	1	1	0	1	0	True	True	4.0	0.04081632653061224	0.24330971138670215	0.0	17.6660656188271	True	True	False	Strict in bonobo only
ENSG00000259772.9	LINC03034	40	40	40	0	40	0	True	True	97.0	0.9897959183673469	3.3491845879543365	2.49173789753138	20.6425165413342	True	True	False	Strict in bonobo only
ENSG00000259448.4	LINC02352	17	17	17	0	17	0	True	True	98.0	1.0	9.480246138558075	7.8321184057093145	67.2763914368409	True	True	False	Strict in bonobo only
ENSG00000301429.1	ENSG00000301429	1	1	1	0	1	0	True	True	92.0	0.9387755102040817	2.4488082896522236	1.818021130955495	9.54982554054006	True	True	False	Strict in bonobo only
ENSG00000298150.1	ENSG00000298150	1	1	1	0	1	0	True	True	44.0	0.4489795918367347	3.321970386003864	0.0	32.2691510513959	True	True	False	Strict in bonobo only
ENSG00000298136.1	ENSG00000298136	1	1	1	0	1	0	True	True	22.0	0.22448979591836735	0.6082626675742938	0.0	9.77746102715034	True	True	False	Strict in bonobo only
ENSG00000305054.1	ENSG00000305054	1	1	1	0	1	0	True	True	8.0	0.08163265306122448	0.19158396560247934	0.0	6.14276749940344	True	True	False	Strict in bonobo only
ENSG00000308379.1	ENSG00000308379	1	1	1	0	1	0	True	True	44.0	0.4489795918367347	2.3080728317155477	0.0	21.844538345923	True	True	False	Strict in bonobo only
ENSG00000187951.11	ENSG00000187951	2	2	2	0	2	0	True	True	98.0	1.0	6.321166646510823	5.5703312034566554	27.5323547826851	True	True	False	Strict in bonobo only
ENSG00000290886.1	ENSG00000290886	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000308212.1	ENSG00000308212	2	2	2	0	2	0	True	True	79.0	0.8061224489795918	11.265648033725476	7.378697825156715	74.796450062746	True	True	False	Strict in bonobo only
ENSG00000301511.1	ENSG00000301511	2	2	2	0	2	0	True	True	72.0	0.7346938775510204	4.169339535248808	2.719946900056815	25.0331885319834	True	True	False	Strict in bonobo only
ENSG00000301688.1	ENSG00000301688	26	26	26	0	26	0	True	True	83.0	0.8469387755102041	0.48085622926278826	0.30866041429158597	3.50015019406994	True	True	False	Strict in bonobo only
ENSG00000225930.5	LINC02249	28	28	28	0	28	0	True	True	98.0	1.0	3.2248361920754824	2.3342087980118	14.3182456193946	True	True	False	Strict in bonobo only
ENSG00000279417.1	ENSG00000279417	1	1	1	1	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000279912.1	ENSG00000279912	1	1	1	1	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000282722.1	ENSG00000282722	1	1	1	1	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000295683.1	ENSG00000295683	2	2	2	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000304193.1	ENSG00000304193	3	3	3	0	3	0	True	True	3.0	0.030612244897959183	0.031925334942091155	0.0	1.28896525200255	True	True	False	Strict in bonobo only
ENSG00000304094.1	ENSG00000304094	1	1	1	0	1	0	True	True	37.0	0.37755102040816324	1.1606903213126163	0.0	11.9533391544601	True	True	False	Strict in bonobo only
ENSG00000304172.1	ENSG00000304172	5	5	5	0	5	0	True	True	1.0	0.01020408163265306	0.0053164716794653274	0.0	0.521014224587602	True	True	False	Strict in bonobo only
ENSG00000297232.1	ENSG00000297232	6	6	6	1	6	1	True	True	48.0	0.4897959183673469	1.3452054265710747	0.0	15.460393990413	True	True	True	Strict across all genomes
ENSG00000259906.2	ENSG00000259906	3	2	3	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000260642.2	ENSG00000260642	4	2	4	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000297730.1	ENSG00000297730	5	1	5	0	1	0	True	True	26.0	0.2653061224489796	0.21099975572608326	0.0	2.55390140961699	True	True	False	Strict in bonobo only
ENSG00000289397.2	ENSG00000289397	8	7	8	0	7	0	True	True	98.0	1.0	3.9221825284962697	3.2563749392515646	13.0445907943175	True	True	False	Strict in bonobo only
ENSG00000261064.2	LINC02256	12	12	12	0	12	0	True	True	92.0	0.9387755102040817	1.69545906643557	1.4436698878445	8.94377072808302	True	True	False	Strict in bonobo only
ENSG00000261480.1	GOLGA8M	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000276724.1	ENSG00000276724	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000307175.1	ENSG00000307175	2	1	2	0	1	0	True	True	98.0	1.0	17.778045200341424	15.366890915553551	57.1885097264552	True	True	False	Strict in bonobo only
ENSG00000295319.1	ENSG00000295319	2	2	2	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000297679.1	ENSG00000297679	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000298010.1	ENSG00000298010	1	1	1	0	1	0	True	True	73.0	0.7448979591836735	4.979237850697884	3.5890897431525497	19.9671233327477	True	True	False	Strict in bonobo only
ENSG00000293141.2	ENSG00000293141	24	24	24	0	24	0	True	True	97.0	0.9897959183673469	1.392185724259493	1.289610353196855	3.89984159637585	True	True	False	Strict in bonobo only
ENSG00000282554.1	ARHGAP11B-DT	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000285948.2	ENSG00000285948	2	2	2	0	2	0	True	True	98.0	1.0	56.74697473988259	53.8156352166781	216.760372415056	True	True	False	Strict in bonobo only
ENSG00000285828.1	ENSG00000285828	1	1	1	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000241818.2	SCG5-AS1	4	4	4	0	4	0	True	True	34.0	0.3469387755102041	0.548361127878005	0.0	4.96476410104587	True	True	False	Strict in bonobo only
ENSG00000282081.1	SCG5-AS1	2	2	2	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000298771.1	ENSG00000298771	1	1	1	0	1	0	True	True	95.0	0.9693877551020408	11.17152782736073	9.213427036483225	46.3853302221484	True	True	False	Strict in bonobo only
ENSG00000259721.1	GREM1-AS1	2	2	2	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000282555.1	GREM1-AS1	2	2	2	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000299239.1	ENSG00000299239	1	1	1	0	1	0	True	True	21.0	0.21428571428571427	0.9975046247824518	0.0	16.1324734187252	True	True	False	Strict in bonobo only
ENSG00000279958.1	ENSG00000279958	1	1	1	0	1	0	True	True	44.0	0.4489795918367347	2.184101399245561	0.0	19.5392728559647	True	True	False	Strict in bonobo only
ENSG00000309975.1	ENSG00000309975	1	1	1	0	1	0	True	True	26.0	0.2653061224489796	0.9946588132600916	0.0	16.5432539918872	True	True	False	Strict in bonobo only
ENSG00000289896.2	ENSG00000289896	6	6	6	0	6	0	True	True	97.0	0.9897959183673469	4.464346474855764	3.737514179804935	16.7905577342811	True	True	False	Strict in bonobo only
ENSG00000288726.3	ENSG00000288726	3	3	3	0	3	0	True	True	28.0	0.2857142857142857	0.3884903371844629	0.0	3.25806338106178	True	True	False	Strict in bonobo only
ENSG00000293377.4	ENSG00000293377	42	42	42	0	42	0	True	True	71.0	0.7244897959183674	0.6801083985692051	0.5648654813082781	3.32315043105292	True	True	False	Strict in bonobo only
ENSG00000304914.1	ENSG00000304914	1	1	1	0	1	0	True	True	6.0	0.061224489795918366	0.08382581417116655	0.0	2.05660020848784	True	True	False	Strict in bonobo only
ENSG00000304928.1	ENSG00000304928	1	1	1	0	1	0	True	True	4.0	0.04081632653061224	0.1290346363101198	0.0	3.94381302431354	True	True	False	Strict in bonobo only
ENSG00000259446.7	RYR3-DT	9	9	9	0	9	0	True	True	33.0	0.336734693877551	0.18931556980702088	0.0	3.03214635374544	True	True	False	Strict in bonobo only
ENSG00000309207.1	ENSG00000309207	1	1	1	0	1	0	True	True	25.0	0.25510204081632654	2.4844626618055843	0.0	27.9681711025584	True	True	False	Strict in bonobo only
ENSG00000295407.1	ENSG00000295407	1	1	1	0	1	0	True	True	82.0	0.8367346938775511	4.6838746865386165	3.122513563708305	25.5159835820975	True	True	False	Strict in bonobo only
ENSG00000276702.1	ENSG00000276702	1	1	1	0	1	0	True	True	76.0	0.7755102040816326	4.709112687678714	2.58397939757225	48.0669063370011	True	True	False	Strict in bonobo only
ENSG00000259408.2	ENSG00000259408	1	1	1	0	1	0	True	True	98.0	1.0	22.024797634911	19.237998269885452	103.394130397933	True	True	False	Strict in bonobo only
ENSG00000259287.2	ENSG00000259287	1	1	1	0	1	0	True	True	59.0	0.6020408163265306	3.114028623948351	2.0023325251679	20.39118923513	True	True	False	Strict in bonobo only
ENSG00000278472.1	ENSG00000278472	1	1	1	0	1	0	True	True	53.0	0.5408163265306123	3.6769452745856217	1.44261646782127	27.9310183171657	True	True	False	Strict in bonobo only
ENSG00000287840.1	ENSG00000287840	1	1	1	0	1	0	True	True	48.0	0.4897959183673469	1.2207555348085255	0.0	16.6070071559494	True	True	False	Strict in bonobo only
ENSG00000299838.1	ENSG00000299838	1	1	1	0	1	0	True	True	11.0	0.11224489795918367	0.3341470252671991	0.0	10.8269869145036	True	True	False	Strict in bonobo only
ENSG00000259468.1	ENSG00000259468	1	1	1	0	1	0	True	True	94.0	0.9591836734693877	30.419238910547623	22.28308733743755	154.849592080138	True	True	False	Strict in bonobo only
ENSG00000299794.1	ENSG00000299794	1	1	1	0	1	0	True	True	88.0	0.8979591836734694	11.115139656995433	7.0214350484238	83.2692697177601	True	True	False	Strict in bonobo only
ENSG00000305277.1	ENSG00000305277	1	1	1	0	1	0	True	True	82.0	0.8367346938775511	13.637301554077967	7.44514377890878	88.8837349997011	True	True	False	Strict in bonobo only
ENSG00000264520.1	ENSG00000264520	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000308291.1	ENSG00000308291	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000307223.1	ENSG00000307223	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000307201.1	ENSG00000307201	10	0	10	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000279092.1	ENSG00000279092	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000291992.1	ENSG00000291992	1	0	1	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000287973.2	ENSG00000287973	17	17	17	0	17	0	True	True	80.0	0.8163265306122449	1.0997113010967257	0.863450177639071	4.42848422665587	True	True	False	Strict in bonobo only
ENSG00000261304.2	LINC02252	1	1	1	0	1	0	True	True	62.0	0.6326530612244898	1.4605055061715393	0.603743314081637	9.56080223444823	True	True	False	Strict in bonobo only
ENSG00000294065.1	ENSG00000294065	3	3	3	0	3	0	True	True	17.0	0.17346938775510204	0.1836981221133087	0.0	2.11062806339195	True	True	False	Strict in bonobo only
ENSG00000297161.1	ENSG00000297161	5	5	5	0	5	0	True	True	36.0	0.3673469387755102	0.4864454761879763	0.0	4.97457588780683	True	True	False	Strict in bonobo only
ENSG00000250007.10	GJD2-DT	14	14	14	0	14	0	True	True	97.0	0.9897959183673469	1.249931646002011	1.06077967858153	6.43278872928931	True	True	False	Strict in bonobo only
ENSG00000279364.1	ENSG00000279364	1	1	1	0	1	0	True	True	98.0	1.0	221.77553194518978	215.0223053129975	795.752117384376	True	True	False	Strict in bonobo only
ENSG00000259181.2	ENSG00000259181	5	5	5	0	5	0	True	True	85.0	0.8673469387755102	1.7697052157610176	0.9434125801180415	15.5095343817999	True	True	False	Strict in bonobo only
ENSG00000280396.1	ENSG00000280396	1	1	1	0	1	0	True	True	80.0	0.8163265306122449	11.08240576413987	7.17099149799001	55.7473488032021	True	True	False	Strict in bonobo only
ENSG00000289289.3	ENSG00000289289	8	8	8	0	8	0	True	True	92.0	0.9387755102040817	3.8082766327213635	3.0066299136072647	18.4272546245673	True	True	False	Strict in bonobo only
ENSG00000259336.1	ENSG00000259336	1	1	1	0	1	0	True	True	19.0	0.19387755102040816	0.22525584310929755	0.0	2.48539381587567	True	True	False	Strict in bonobo only
ENSG00000293367.1	ENSG00000293367	1	1	1	0	1	0	True	True	52.0	0.5306122448979592	0.936771892857433	0.597582656724753	10.4634237212105	True	True	False	Strict in bonobo only
ENSG00000295828.1	ENSG00000295828	2	0	2	0	0	0	False	False	0.0	0.0	0.0	0.0	0.0	False	False	False	Not strict in bonobo
ENSG00000248079.5	DPH6-DT	13	13	13	0	13	0	True	True	98.0	1.0	3.9822286972250627	3.275988955785685	14.2621283220064	True	True	False	Strict in bonobo only
ENSG00000306727.1	ENSG00000306727	4	4	4	0	4	0	True	True	29.0	0.29591836734693877	0.9601090754102486	0.0	16.567820289516	True	True	False	Strict in bonobo only
ENSG00000259639.7	ENSG00000259639	9	9	9	0	9	0	True	True	87.0	0.8877551020408163	1.0824964876380248	0.882750317395235	4.67902960949864	True	True	False	Strict in bonobo only
ENSG00000259245.3	LINC02853	12	12	12	0	12	0	True	True	90.0	0.9183673469387755	0.7009883088270007	0.5623307365661465	3.42081573452437	True	True	False	Strict in bonobo only
ENSG00000304891.1	ENSG00000304891	1	1	1	0	1	0	True	True	14.0	0.14285714285714285	0.39186296233868273	0.0	14.9046904663439	True	True	False	Strict in bonobo only
ENSG00000301624.1	ENSG00000301624	3	3	3	0	3	0	True	True	22.0	0.22448979591836735	0.3826190027754866	0.0	5.21724616963284	True	True	False	Strict in bonobo only
ENSG00000301638.1	ENSG00000301638	1	1	1	0	1	0	True	True	1.0	0.01020408163265306	0.025175433440761227	0.0	2.4671924771946	True	True	False	Strict in bonobo only
ENSG00000259395.1	ENSG00000259395	1	1	1	0	1	0	True	True	37.0	0.37755102040816324	0.31404015872766095	0.0	3.22462743628438	True	True	False	Strict in bonobo only
ENSG00000296959.1	ENSG00000296959	6	6	6	0	6	0	True	True	50.0	0.5102040816326531	0.498656022095657	0.33047541987823403	2.83984546692647	True	True	False	Strict in bonobo only
ENSG00000296980.1	ENSG00000296980	9	9	9	0	0	0	True	False	0.0	0.0	0.0	0.0	0.0	True	False	False	Not strict in bonobo
ENSG00000259737.7	ENSG00000259737	4	4	4	0	4	0	True	True	84.0	0.8571428571428571	1.3483027090983588	0.8966221492681	8.4214951277822	True	True	False	Strict in bonobo only
ENSG00000303232.1	ENSG00000303232	3	3	3	0	3	0	True	True	47.0	0.47959183673469385	1.664862336332067	0.0	28.4822547008538	True	True	False	Strict in bonobo only
ENSG00000302230.1	ENSG00000302230	1	1	1	0	1	0	True	True	17.0	0.17346938775510204	0.410945413243491	0.0	4.82846981687304	True	True	False	Strict in bonobo only
ENSG00000261191.1	ENSG00000261191	1	1	1	0	1	0	True	True	3.0	0.030612244897959183	0.05617158326513459	0.0	2.67614699231906	True	True	False	Strict in bonobo only
ENSG00000293228.2	ENSG00000293228	16	16	16	0	16	0	True	True	98.0	1.0	3.070998444012527	2.31913659876711	12.5899356545385	True	True	False	Strict in bonobo only
ENSG00000259280.3	ENSG00000259280	32	32	32	0	32	0	True	True	87.0	0.8877551020408163	1.2230460847509388	0.8168017841699555	10.8781411027715	True	True	False	Strict in bonobo only
ENSG00000302288.1	ENSG00000302288	1	1	1	0	1	0	True	True	73.0	0.7448979591836735	1.7044266395982801	1.12911935414283	11.1437279049998	True	True	False	Strict in bonobo only
ENSG00000259460.2	ENSG00000259460	31	31	31	0	31	0	True	True	98.0	1.0	24.547949147496066	17.48202442113695	140.054573880727	True	True	False	Strict in bonobo only
ENSG00000259434.3	ENSG00000259434	7	7	7	0	7	0	True	True	96.0	0.9795918367346939	2.410081778141119	1.4773840308723	21.8139200200079	True	True	False	Strict in bonobo only
ENSG00000300804.1	ENSG00000300804	2	2	2	0	2	0	True	True	31.0	0.3163265306122449	0.3575783730565026	0.0	3.09034909380673	True	True	False	Strict in bonobo only
ENSG00000300235.1	ENSG00000300235	2	2	2	0	2	0	True	True	56.0	0.5714285714285714	1.352028852255939	0.7076917454931795	11.2970085213335	True	True	False	Strict in bonobo only
ENSG00000305906.1	ENSG00000305906	3	3	3	0	3	0	True	True	50.0	0.5102040816326531	0.2452312963071826	0.1520637907942255	1.68527207032303	True	True	False	Strict in bonobo only
ENSG00000300563.1	ENSG00000300563	10	10	10	0	10	0	True	True	81.0	0.826530612244898	1.5558859056263985	1.2614612199074702	8.73249920108002	True	True	False	Strict in bonobo only
