k_size	gene_name	associated_gene_ids	total_transcripts	strict_shared_transcripts_all_genomes	basic_shared_transcripts_all_genomes	strict_shared_gene_all_genomes	basic_shared_gene_all_genomes
24	DBH-AS1	ENSG00000225756.1	1	0	0	False	False
24	ENSG00000299291	ENSG00000299291.1	1	0	0	False	False
24	GHET1	ENSG00000281189.1	1	0	0	False	False
24	ENSG00000238039	ENSG00000238039.1	1	0	0	False	False
24	ENSG00000299292	ENSG00000299292.1	1	1	1	True	True
24	ENSG00000309620	ENSG00000309620.1	2	0	0	False	False
24	ENSG00000299293	ENSG00000299293.1	1	0	0	False	False
24	ENSG00000309621	ENSG00000309621.1	1	1	1	True	True
24	ENSG00000299294	ENSG00000299294.1	5	5	5	True	True
24	ENSG00000309622	ENSG00000309622.1	4	0	0	False	False
24	ENSG00000267412	ENSG00000267412.1	1	0	0	False	False
24	ENSG00000299295	ENSG00000299295.1	7	2	7	True	True
24	ENSG00000309623	ENSG00000309623.1	1	0	0	False	False
24	C22orf46P	ENSG00000293428.2	6	0	1	False	True
24	ENSG00000268734	ENSG00000268734.1	1	0	0	False	False
24	ENSG00000299296	ENSG00000299296.1	1	0	0	False	False
24	ENSG00000309624	ENSG00000309624.1	1	0	1	False	True
24	ENSG00000309625	ENSG00000309625.1	2	0	0	False	False
24	ENSG00000299297	ENSG00000299297.1	2	0	0	False	False
24	ENSG00000299298	ENSG00000299298.1	1	0	0	False	False
24	ENSG00000309626	ENSG00000309626.1	1	0	0	False	False
24	ENSG00000299299	ENSG00000299299.1	4	0	0	False	False
24	ENSG00000242578	ENSG00000242578.1	1	1	1	True	True
24	ENSG00000309627	ENSG00000309627.1	1	0	0	False	False
24	ENSG00000309628	ENSG00000309628.1	1	0	0	False	False
24	ENSG00000267417	ENSG00000267417.2	3	0	0	False	False
24	ENSG00000268739	ENSG00000268739.1	1	0	0	False	False
24	ENSG00000309629	ENSG00000309629.1	1	0	0	False	False
24	ENSG00000309330	ENSG00000309330.1	1	0	0	False	False
24	ENSG00000309331	ENSG00000309331.1	1	0	0	False	False
24	ENSG00000242282	ENSG00000242282.7	12	0	0	False	False
24	ENSG00000309332	ENSG00000309332.1	1	0	0	False	False
24	ENSG00000309333	ENSG00000309333.1	1	0	0	False	False
24	ENSG00000271958	ENSG00000271958.1	1	0	0	False	False
24	ENSG00000309334	ENSG00000309334.1	1	1	1	True	True
24	ENSG00000297800	ENSG00000297800.1	4	0	0	False	False
24	ENSG00000309335	ENSG00000309335.1	1	0	0	False	False
24	ENSG00000267124	ENSG00000267124.2	1	0	0	False	False
24	ENSG00000270638	ENSG00000270638.1	1	0	0	False	False
24	ENSG00000271959	ENSG00000271959.2	13	0	0	False	False
24	ENSG00000297801	ENSG00000297801.1	3	0	0	False	False
24	ENSG00000309336	ENSG00000309336.1	1	1	1	True	True
24	ENSG00000297802	ENSG00000297802.1	2	0	0	False	False
24	ENSG00000309337	ENSG00000309337.1	1	0	0	False	False
24	ENSG00000297803	ENSG00000297803.1	1	0	0	False	False
24	ENSG00000309338	ENSG00000309338.1	3	0	0	False	False
24	ENSG00000297804	ENSG00000297804.1	3	0	0	False	False
24	ENSG00000309339	ENSG00000309339.1	1	0	0	False	False
24	ENSG00000297805	ENSG00000297805.1	130	2	9	True	True
24	ENSG00000297806	ENSG00000297806.1	1	0	0	False	False
24	ENSG00000272982	ENSG00000272982.1	1	0	0	False	False
24	ENSG00000297807	ENSG00000297807.1	1	0	0	False	False
24	ENSG00000272983	ENSG00000272983.1	1	0	0	False	False
24	ENSG00000297808	ENSG00000297808.1	1	1	1	True	True
24	ENSG00000272984	ENSG00000272984.1	1	0	0	False	False
24	ENSG00000309040	ENSG00000309040.1	1	0	0	False	False
24	ENSG00000297809	ENSG00000297809.1	1	0	1	False	True
24	MIRLET7BHG	ENSG00000197182.17	43	0	0	False	False
24	ENSG00000309041	ENSG00000309041.1	1	0	0	False	False
24	ENSG00000272986	ENSG00000272986.1	1	1	1	True	True
24	MYO18B-AS1	ENSG00000231933.8	29	0	0	False	False
24	ENSG00000309042	ENSG00000309042.1	15	0	0	False	False
24	ENSG00000309043	ENSG00000309043.1	5	0	0	False	False
24	ENSG00000272988	ENSG00000272988.1	1	0	0	False	False
24	ENSG00000309044	ENSG00000309044.1	1	0	0	False	False
24	ENSG00000297510	ENSG00000297510.1	2	0	0	False	False
24	ENSG00000309045	ENSG00000309045.1	1	0	0	False	False
24	ENSG00000297511	ENSG00000297511.1	1	1	1	True	True
24	ENSG00000309046	ENSG00000309046.1	1	0	0	False	False
24	ENSG00000297512	ENSG00000297512.1	1	0	0	False	False
24	ENSG00000268157	ENSG00000268157.1	1	0	0	False	False
24	ENSG00000309047	ENSG00000309047.1	2	0	0	False	False
24	ENSG00000297513	ENSG00000297513.1	1	1	1	True	True
24	MYO16-AS1	ENSG00000236242.1	1	0	0	False	False
24	ENSG00000309048	ENSG00000309048.1	9	0	0	False	False
24	ENSG00000297514	ENSG00000297514.1	1	0	0	False	False
24	MYO16-AS2	ENSG00000229938.1	1	0	0	False	False
24	ENSG00000309049	ENSG00000309049.1	1	0	0	False	False
24	ENSG00000298850	ENSG00000298850.1	4	3	4	True	True
24	KDM2B-DT	ENSG00000256742.2	12	0	0	False	False
24	ENSG00000297515	ENSG00000297515.1	2	0	0	False	False
24	ENSG00000272691	ENSG00000272691.2	4	0	0	False	False
24	ENSG00000270050	ENSG00000270050.4	12	0	0	False	False
24	ENSG00000298851	ENSG00000298851.1	1	0	0	False	False
24	ENSG00000297516	ENSG00000297516.1	3	3	3	True	True
24	ENSG00000272692	ENSG00000272692.3	2	0	0	False	False
24	ENSG00000298852	ENSG00000298852.1	5	0	0	False	False
24	ENSG00000297517	ENSG00000297517.1	1	0	0	False	False
24	ENSG00000270052	ENSG00000270052.1	1	0	0	False	False
24	ENSG00000272694	ENSG00000272694.2	2	0	0	False	False
24	ENSG00000298853	ENSG00000298853.1	7	0	0	False	False
24	ENSG00000297518	ENSG00000297518.1	2	2	2	True	True
24	ENSG00000239940	ENSG00000239940.1	1	0	0	False	False
24	ENSG00000298854	ENSG00000298854.1	2	0	0	False	False
24	ENSG00000297519	ENSG00000297519.1	1	0	0	False	False
24	ENSG00000298855	ENSG00000298855.1	1	0	0	False	False
24	ENSG00000272696	ENSG00000272696.1	1	0	0	False	False
24	MICALL2-DT	ENSG00000225981.4	14	0	0	False	False
24	ENSG00000298856	ENSG00000298856.1	3	0	0	False	False
24	ENSG00000298857	ENSG00000298857.1	1	0	0	False	False
24	ENSG00000237301	ENSG00000237301.2	8	0	0	False	False
24	ENSG00000297220	ENSG00000297220.1	1	0	0	False	False
24	ENSG00000298858	ENSG00000298858.1	1	0	0	False	False
24	ENSG00000272699	ENSG00000272699.1	1	0	1	False	True
24	ENSG00000297221	ENSG00000297221.1	5	0	0	False	False
24	ENSG00000239945	ENSG00000239945.1	1	0	0	False	False
24	ENSG00000298859	ENSG00000298859.1	4	0	0	False	False
24	SLC24A3-AS1	ENSG00000179447.2	1	0	0	False	False
24	ENSG00000297222	ENSG00000297222.1	1	0	0	False	False
24	ENSG00000270059	ENSG00000270059.1	1	0	0	False	False
24	ENSG00000297223	ENSG00000297223.1	4	0	0	False	False
24	GCC2-AS1	ENSG00000214184.4	18	0	5	False	True
24	ENSG00000299880	ENSG00000299880.1	1	1	1	True	True
24	ENSG00000297224	ENSG00000297224.1	2	2	2	True	True
24	ENSG00000269189	ENSG00000269189.1	1	0	0	False	False
24	ENSG00000298560	ENSG00000298560.1	2	0	0	False	False
24	ENSG00000299881	ENSG00000299881.1	3	0	0	False	False
24	ENSG00000297225	ENSG00000297225.1	4	0	0	False	False
24	ENSG00000298561	ENSG00000298561.1	2	0	0	False	False
24	ENSG00000299882	ENSG00000299882.1	3	0	0	False	False
24	ENSG00000297226	ENSG00000297226.1	1	0	0	False	False
24	ENSG00000298562	ENSG00000298562.1	1	0	0	False	False
24	ENSG00000299883	ENSG00000299883.1	1	0	0	False	False
24	ENSG00000297227	ENSG00000297227.1	17	0	0	False	False
24	ENSG00000298563	ENSG00000298563.1	1	0	0	False	False
24	ENSG00000299884	ENSG00000299884.1	2	0	0	False	False
24	ENSG00000297228	ENSG00000297228.1	1	1	1	True	True
24	ENSG00000240521	ENSG00000240521.1	1	0	0	False	False
24	ENSG00000299885	ENSG00000299885.1	1	0	0	False	False
24	ENSG00000298564	ENSG00000298564.1	2	0	2	False	True
24	ENSG00000298565	ENSG00000298565.1	1	0	0	False	False
24	ENSG00000299886	ENSG00000299886.1	1	0	0	False	False
24	ENSG00000298566	ENSG00000298566.1	5	0	0	False	False
24	ENSG00000299887	ENSG00000299887.1	1	1	1	True	True
24	PFKFB3-AS1	ENSG00000213994.4	3	0	0	False	False
24	ENSG00000299888	ENSG00000299888.1	2	0	0	False	False
24	ENSG00000237011	ENSG00000237011.1	1	0	0	False	False
24	ENSG00000298567	ENSG00000298567.1	1	0	1	False	True
24	ENSG00000298568	ENSG00000298568.1	1	0	0	False	False
24	ENSG00000299889	ENSG00000299889.1	1	0	0	False	False
24	MED4-AS1	ENSG00000229111.2	2	0	0	False	False
24	ENSG00000298569	ENSG00000298569.1	1	0	1	False	True
24	ENSG00000240527	ENSG00000240527.1	1	0	0	False	False
24	ENSG00000237015	ENSG00000237015.1	1	0	0	False	False
24	ENSG00000299590	ENSG00000299590.1	7	4	7	True	True
24	ENSG00000298270	ENSG00000298270.1	1	0	0	False	False
24	ENSG00000309920	ENSG00000309920.1	4	0	0	False	False
24	ENSG00000298271	ENSG00000298271.1	1	0	0	False	False
24	ENSG00000299592	ENSG00000299592.1	1	0	0	False	False
24	ENSG00000237019	ENSG00000237019.1	1	0	0	False	False
24	ENSG00000298272	ENSG00000298272.1	1	0	0	False	False
24	ENSG00000299593	ENSG00000299593.1	1	0	1	False	True
24	ENSG00000309921	ENSG00000309921.1	2	0	0	False	False
24	ENSG00000298273	ENSG00000298273.1	1	0	0	False	False
24	ENSG00000299594	ENSG00000299594.1	1	0	0	False	False
24	ENSG00000267711	ENSG00000267711.1	1	0	0	False	False
24	ENSG00000309922	ENSG00000309922.1	1	1	1	True	True
24	ENSG00000298274	ENSG00000298274.1	4	0	0	False	False
24	ENSG00000299595	ENSG00000299595.1	10	0	0	False	False
24	PSMG3-AS1	ENSG00000230487.10	11	0	0	False	False
24	ENSG00000309923	ENSG00000309923.1	2	0	0	False	False
24	ENSG00000299596	ENSG00000299596.1	13	0	1	False	True
24	ENSG00000309924	ENSG00000309924.1	1	0	0	False	False
24	ENSG00000298275	ENSG00000298275.1	1	0	0	False	False
24	ENSG00000309925	ENSG00000309925.1	1	0	0	False	False
24	ENSG00000298276	ENSG00000298276.1	1	0	0	False	False
24	ENSG00000299597	ENSG00000299597.1	10	0	1	False	True
24	ENSG00000298277	ENSG00000298277.1	1	0	0	False	False
24	ENSG00000299598	ENSG00000299598.1	1	1	1	True	True
24	ENSG00000309926	ENSG00000309926.1	1	0	0	False	False
24	ENSG00000309927	ENSG00000309927.1	1	0	0	False	False
24	ENSG00000238043	ENSG00000238043.2	3	3	3	True	True
24	ENSG00000298278	ENSG00000298278.1	1	0	0	False	False
24	ENSG00000299599	ENSG00000299599.1	1	0	0	False	False
24	ENSG00000298279	ENSG00000298279.1	5	0	0	False	False
24	ENSG00000309928	ENSG00000309928.1	1	0	0	False	False
24	ENSG00000309929	ENSG00000309929.1	1	1	1	True	True
24	ENSG00000198491	ENSG00000198491.3	1	0	0	False	False
24	ENSG00000270933	ENSG00000270933.3	4	0	0	False	False
24	ENSG00000309630	ENSG00000309630.1	1	0	0	False	False
24	ENSG00000309631	ENSG00000309631.1	1	0	0	False	False
24	ENSG00000309632	ENSG00000309632.1	1	0	0	False	False
24	ENSG00000268743	ENSG00000268743.1	1	0	0	False	False
24	ENSG00000267423	ENSG00000267423.1	1	0	1	False	True
24	ENSG00000268744	ENSG00000268744.1	1	0	0	False	False
24	ENSG00000309634	ENSG00000309634.1	1	0	0	False	False
24	ENSG00000270937	ENSG00000270937.1	1	0	0	False	False
24	ENSG00000268745	ENSG00000268745.1	1	0	0	False	False
24	ENSG00000309635	ENSG00000309635.1	13	0	0	False	False
24	ENSG00000268746	ENSG00000268746.1	1	0	1	False	True
24	C10orf95-AS1	ENSG00000269609.7	23	0	0	False	False
24	ENSG00000309636	ENSG00000309636.1	1	0	0	False	False
24	ENSG00000242588	ENSG00000242588.8	26	0	4	False	True
24	ENSG00000309637	ENSG00000309637.1	1	0	0	False	False
24	ENSG00000308000	ENSG00000308000.1	1	0	0	False	False
24	ENSG00000309638	ENSG00000309638.1	2	0	0	False	False
24	ENSG00000309639	ENSG00000309639.1	1	0	0	False	False
24	MAFG-AS1	ENSG00000264769.1	1	0	0	False	False
24	ENSG00000241269	ENSG00000241269.1	1	0	0	False	False
24	ENSG00000308001	ENSG00000308001.1	1	0	0	False	False
24	WAC-AS1	ENSG00000254635.7	3	0	0	False	False
24	ENSG00000267429	ENSG00000267429.1	1	0	0	False	False
24	ENSG00000270640	ENSG00000270640.1	1	1	1	True	True
24	ENSG00000308002	ENSG00000308002.1	1	0	0	False	False
24	ENSG00000308003	ENSG00000308003.1	4	0	0	False	False
24	ENSG00000271963	ENSG00000271963.1	1	0	0	False	False
24	ENSG00000308004	ENSG00000308004.1	2	0	2	False	True
24	ENSG00000271964	ENSG00000271964.1	1	1	1	True	True
24	ENSG00000309340	ENSG00000309340.1	2	0	0	False	False
24	ENSG00000308005	ENSG00000308005.1	1	0	0	False	False
24	ENSG00000309341	ENSG00000309341.1	1	0	0	False	False
24	ENSG00000267130	ENSG00000267130.2	1	0	0	False	False
24	ENSG00000308006	ENSG00000308006.1	1	0	0	False	False
24	ENSG00000309342	ENSG00000309342.1	4	0	0	False	False
24	ENSG00000308007	ENSG00000308007.1	1	0	0	False	False
24	ENSG00000271967	ENSG00000271967.1	1	0	0	False	False
24	ENSG00000309343	ENSG00000309343.1	4	4	4	True	True
24	ENSG00000308008	ENSG00000308008.1	1	0	0	False	False
24	ENSG00000267133	ENSG00000267133.3	7	0	0	False	False
24	ENSG00000309344	ENSG00000309344.1	2	0	0	False	False
24	ENSG00000308009	ENSG00000308009.1	4	2	4	True	True
24	ENSG00000297810	ENSG00000297810.1	1	0	0	False	False
24	ENSG00000271969	ENSG00000271969.1	1	0	0	False	False
24	ENSG00000309345	ENSG00000309345.1	7	0	0	False	False
24	ENSG00000297811	ENSG00000297811.1	1	1	1	True	True
24	ENSG00000309346	ENSG00000309346.1	1	0	1	False	True
24	ENSG00000297812	ENSG00000297812.1	1	0	0	False	False
24	ENSG00000297813	ENSG00000297813.1	1	0	0	False	False
24	ENSG00000267136	ENSG00000267136.1	1	0	0	False	False
24	ENSG00000309347	ENSG00000309347.1	1	0	0	False	False
24	ENSG00000309348	ENSG00000309348.1	2	0	0	False	False
24	ENSG00000268458	ENSG00000268458.1	1	0	0	False	False
24	ENSG00000267137	ENSG00000267137.1	1	0	0	False	False
24	ENSG00000297814	ENSG00000297814.1	1	0	0	False	False
24	ENSG00000272990	ENSG00000272990.1	1	0	0	False	False
24	ENSG00000272991	ENSG00000272991.1	1	0	0	False	False
24	ENSG00000267138	ENSG00000267138.1	1	0	0	False	False
24	ENSG00000297815	ENSG00000297815.1	2	0	0	False	False
24	ENSG00000309349	ENSG00000309349.1	1	1	1	True	True
24	ENSG00000271670	ENSG00000271670.1	1	0	0	False	False
24	ENSG00000267139	ENSG00000267139.1	1	0	0	False	False
24	ENSG00000297816	ENSG00000297816.1	1	0	0	False	False
24	ENSG00000297817	ENSG00000297817.1	2	0	0	False	False
24	ENSG00000269480	ENSG00000269480.1	1	0	1	False	True
24	ENSG00000297818	ENSG00000297818.1	11	0	0	False	False
24	ENSG00000269481	ENSG00000269481.1	1	0	0	False	False
24	ENSG00000309050	ENSG00000309050.1	2	1	1	True	True
24	ENSG00000297819	ENSG00000297819.1	4	0	0	False	False
24	ENSG00000272995	ENSG00000272995.1	1	1	1	True	True
24	ENSG00000269482	ENSG00000269482.1	1	0	0	False	False
24	ENSG00000309051	ENSG00000309051.1	1	1	1	True	True
24	ENSG00000309052	ENSG00000309052.1	1	0	0	False	False
24	ENSG00000309053	ENSG00000309053.1	2	0	0	False	False
24	ENSG00000309054	ENSG00000309054.1	3	0	0	False	False
24	ENSG00000297520	ENSG00000297520.1	5	0	0	False	False
24	ENSG00000297521	ENSG00000297521.1	1	0	0	False	False
24	ENSG00000309055	ENSG00000309055.1	1	0	0	False	False
24	GRK5-IT1	ENSG00000228485.1	1	0	0	False	False
24	ENSG00000296200	ENSG00000296200.1	7	1	7	True	True
24	ENSG00000237604	ENSG00000237604.1	1	0	0	False	False
24	ENSG00000269487	ENSG00000269487.1	1	0	0	False	False
24	ENSG00000309056	ENSG00000309056.1	1	0	1	False	True
24	ENSG00000296201	ENSG00000296201.1	1	1	1	True	True
24	ENSG00000297522	ENSG00000297522.1	1	0	0	False	False
24	ENSG00000309057	ENSG00000309057.1	5	0	0	False	False
24	ENSG00000296202	ENSG00000296202.1	2	0	0	False	False
24	ENSG00000297523	ENSG00000297523.1	3	0	0	False	False
24	ENSG00000296203	ENSG00000296203.1	1	0	0	False	False
24	ENSG00000309058	ENSG00000309058.1	2	0	0	False	False
24	ENSG00000297524	ENSG00000297524.1	1	0	0	False	False
24	ENSG00000269489	ENSG00000269489.1	1	1	1	True	True
24	ENSG00000309059	ENSG00000309059.1	1	0	0	False	False
24	CCDC13-AS1	ENSG00000173811.11	3	3	3	True	True
24	ENSG00000298860	ENSG00000298860.1	2	0	0	False	False
24	ENSG00000296204	ENSG00000296204.1	4	0	1	False	True
24	ENSG00000297525	ENSG00000297525.1	1	1	1	True	True
24	ENSG00000298861	ENSG00000298861.1	7	0	0	False	False
24	CCDC13-AS2	ENSG00000225611.4	3	3	3	True	True
24	ENSG00000270060	ENSG00000270060.1	1	0	0	False	False
24	ENSG00000296205	ENSG00000296205.1	1	0	0	False	False
24	ENSG00000297526	ENSG00000297526.1	2	0	0	False	False
24	ENSG00000296206	ENSG00000296206.1	1	0	0	False	False
24	ENSG00000297527	ENSG00000297527.1	1	0	0	False	False
24	ENSG00000298862	ENSG00000298862.1	1	1	1	True	True
24	ENSG00000270061	ENSG00000270061.1	1	0	0	False	False
24	ENSG00000271382	ENSG00000271382.1	1	0	0	False	False
24	ENSG00000270062	ENSG00000270062.1	1	0	0	False	False
24	ENSG00000298863	ENSG00000298863.1	1	0	0	False	False
24	ENSG00000296207	ENSG00000296207.1	6	0	0	False	False
24	ENSG00000297528	ENSG00000297528.1	1	0	0	False	False
24	GSEC	ENSG00000280832.4	6	0	0	False	False
24	ENSG00000269191	ENSG00000269191.1	1	0	0	False	False
24	ENSG00000297529	ENSG00000297529.1	1	0	0	False	False
24	ENSG00000298864	ENSG00000298864.1	5	0	0	False	False
24	ENSG00000296208	ENSG00000296208.1	1	0	0	False	False
24	ENSG00000271384	ENSG00000271384.1	1	0	0	False	False
24	ENSG00000296209	ENSG00000296209.1	1	0	0	False	False
24	ENSG00000298865	ENSG00000298865.1	1	0	0	False	False
24	ENSG00000298866	ENSG00000298866.1	1	0	1	False	True
24	ENSG00000237311	ENSG00000237311.3	5	0	0	False	False
24	ENSG00000269194	ENSG00000269194.2	3	0	0	False	False
24	ENSG00000270066	ENSG00000270066.4	5	5	5	True	True
24	ENSG00000297230	ENSG00000297230.1	3	0	0	False	False
24	ENSG00000237312	ENSG00000237312.3	5	0	0	False	False
24	ENSG00000298868	ENSG00000298868.1	6	0	0	False	False
24	ENSG00000298869	ENSG00000298869.1	1	0	0	False	False
24	ENSG00000297231	ENSG00000297231.1	2	0	0	False	False
24	ENSG00000270068	ENSG00000270068.1	1	0	0	False	False
24	AGA-DT	ENSG00000250131.3	10	3	10	True	True
24	ENSG00000297232	ENSG00000297232.1	6	1	3	True	True
24	ENSG00000297233	ENSG00000297233.1	1	0	0	False	False
24	ENSG00000237316	ENSG00000237316.2	2	0	0	False	False
24	ENSG00000299890	ENSG00000299890.1	1	0	0	False	False
24	ENSG00000297234	ENSG00000297234.1	1	0	0	False	False
24	ENSG00000298570	ENSG00000298570.1	1	0	0	False	False
24	ENSG00000299891	ENSG00000299891.1	1	0	0	False	False
24	ENSG00000297235	ENSG00000297235.1	1	0	0	False	False
24	ENSG00000297236	ENSG00000297236.1	41	0	0	False	False
24	ENSG00000298571	ENSG00000298571.1	2	0	0	False	False
24	ENSG00000299892	ENSG00000299892.1	1	0	0	False	False
24	ENSG00000298572	ENSG00000298572.1	1	0	0	False	False
24	ENSG00000299893	ENSG00000299893.1	1	0	1	False	True
24	ENSG00000297237	ENSG00000297237.1	2	0	0	False	False
24	PPM1K-DT	ENSG00000246375.6	65	53	65	True	True
24	ENSG00000298573	ENSG00000298573.1	6	0	0	False	False
24	ENSG00000299894	ENSG00000299894.1	4	0	0	False	False
24	ENSG00000297238	ENSG00000297238.1	1	0	0	False	False
24	ENSG00000299895	ENSG00000299895.1	1	0	0	False	False
24	ENSG00000298574	ENSG00000298574.1	1	0	0	False	False
24	ENSG00000297239	ENSG00000297239.1	1	0	0	False	False
24	ENSG00000299896	ENSG00000299896.1	1	0	0	False	False
24	ENSG00000239661	ENSG00000239661.1	1	0	0	False	False
24	ENSG00000298575	ENSG00000298575.1	1	0	0	False	False
24	ENSG00000298576	ENSG00000298576.1	1	0	0	False	False
24	ENSG00000299897	ENSG00000299897.1	7	0	0	False	False
24	ENSG00000298577	ENSG00000298577.1	1	0	0	False	False
24	ENSG00000299898	ENSG00000299898.1	1	0	0	False	False
24	ENSG00000240535	ENSG00000240535.8	15	0	1	False	True
24	ENSG00000298578	ENSG00000298578.1	12	0	0	False	False
24	ENSG00000299899	ENSG00000299899.1	1	0	0	False	False
24	ENSG00000298579	ENSG00000298579.1	2	1	2	True	True
24	KCNIP4-IT1	ENSG00000280650.1	1	0	0	False	False
24	ENSG00000298280	ENSG00000298280.1	2	0	0	False	False
24	ENSG00000242880	ENSG00000242880.3	31	12	31	True	True
24	ENSG00000237027	ENSG00000237027.1	2	0	0	False	False
24	ENSG00000298281	ENSG00000298281.1	1	0	0	False	False
24	ENSG00000309930	ENSG00000309930.1	1	0	0	False	False
24	TLR8-AS1	ENSG00000233338.1	1	0	0	False	False
24	ENSG00000309931	ENSG00000309931.1	6	0	0	False	False
24	ENSG00000298282	ENSG00000298282.1	1	0	0	False	False
24	ENSG00000298283	ENSG00000298283.1	2	0	0	False	False
24	ENSG00000240241	ENSG00000240241.6	3	2	3	True	True
24	ENSG00000309932	ENSG00000309932.1	1	0	0	False	False
24	ENSG00000267722	ENSG00000267722.1	1	0	0	False	False
24	ENSG00000298284	ENSG00000298284.1	2	0	0	False	False
24	ENSG00000309933	ENSG00000309933.1	1	0	0	False	False
24	ENSG00000267723	ENSG00000267723.2	15	0	0	False	False
24	ENSG00000298285	ENSG00000298285.1	1	0	0	False	False
24	ENSG00000309934	ENSG00000309934.1	1	0	0	False	False
24	ENSG00000267724	ENSG00000267724.1	1	0	0	False	False
24	ENSG00000309935	ENSG00000309935.1	1	0	0	False	False
24	RBM12B-AS1	ENSG00000279331.1	1	0	0	False	False
24	ENSG00000298286	ENSG00000298286.1	3	2	3	True	True
24	ENSG00000298287	ENSG00000298287.1	1	0	0	False	False
24	MAST4-IT1	ENSG00000249057.1	1	0	0	False	False
24	ENSG00000309936	ENSG00000309936.1	2	0	0	False	False
24	ENSG00000298288	ENSG00000298288.1	1	0	0	False	False
24	ENSG00000309937	ENSG00000309937.1	1	1	1	True	True
24	ENSG00000267727	ENSG00000267727.1	1	0	0	False	False
24	ENSG00000298289	ENSG00000298289.1	2	0	0	False	False
24	ENSG00000238054	ENSG00000238054.3	4	0	0	False	False
24	ENSG00000308300	ENSG00000308300.1	1	0	0	False	False
24	ENSG00000309938	ENSG00000309938.1	2	0	0	False	False
24	ENSG00000308301	ENSG00000308301.1	3	0	0	False	False
24	ENSG00000309939	ENSG00000309939.1	2	1	2	True	True
24	ENSG00000267729	ENSG00000267729.1	1	0	1	False	True
24	ENSG00000308302	ENSG00000308302.1	1	0	0	False	False
24	ENSG00000308303	ENSG00000308303.1	2	0	0	False	False
24	ENSG00000242590	ENSG00000242590.1	1	0	0	False	False
24	ENSG00000308304	ENSG00000308304.1	5	0	0	False	False
24	ENSG00000309640	ENSG00000309640.1	2	1	2	True	True
24	ENSG00000308305	ENSG00000308305.1	2	0	0	False	False
24	ENSG00000309641	ENSG00000309641.1	1	0	0	False	False
24	ENSG00000308306	ENSG00000308306.1	2	0	0	False	False
24	ENSG00000242593	ENSG00000242593.9	67	0	0	False	False
24	ENSG00000309642	ENSG00000309642.1	1	0	1	False	True
24	ENSG00000308307	ENSG00000308307.1	1	0	0	False	False
24	ENSG00000308308	ENSG00000308308.1	2	0	0	False	False
24	ENSG00000309643	ENSG00000309643.1	1	0	1	False	True
24	ENSG00000270947	ENSG00000270947.2	6	0	1	False	True
24	ENSG00000308309	ENSG00000308309.1	1	0	0	False	False
24	ENSG00000309644	ENSG00000309644.1	1	0	0	False	False
24	ENSG00000310200	ENSG00000310200.1	5	0	4	False	True
24	ENSG00000309645	ENSG00000309645.1	1	0	0	False	False
24	ENSG00000309646	ENSG00000309646.1	3	0	0	False	False
24	ENSG00000268756	ENSG00000268756.2	2	0	1	False	True
24	ENSG00000310201	ENSG00000310201.1	11	0	0	False	False
24	ENSG00000310202	ENSG00000310202.1	1	0	0	False	False
24	ENSG00000309647	ENSG00000309647.1	1	0	0	False	False
24	ENSG00000308010	ENSG00000308010.1	1	0	0	False	False
24	ENSG00000267437	ENSG00000267437.1	1	0	0	False	False
24	ENSG00000310203	ENSG00000310203.1	1	0	0	False	False
24	ENSG00000309648	ENSG00000309648.1	2	0	0	False	False
24	ENSG00000310204	ENSG00000310204.1	1	0	0	False	False
24	ENSG00000308011	ENSG00000308011.1	1	1	1	True	True
24	ENSG00000309649	ENSG00000309649.1	1	1	1	True	True
24	ENSG00000267439	ENSG00000267439.2	3	0	0	False	False
24	ENSG00000308012	ENSG00000308012.1	1	0	0	False	False
24	ENSG00000271971	ENSG00000271971.1	1	0	0	False	False
24	ENSG00000310205	ENSG00000310205.1	2	0	0	False	False
24	ENSG00000308013	ENSG00000308013.1	1	0	0	False	False
24	ENSG00000310206	ENSG00000310206.1	1	0	0	False	False
24	INO80D-AS1	ENSG00000227946.4,ENSG00000283192.1	6	6	6	True	True
24	ENSG00000308014	ENSG00000308014.1	1	0	0	False	False
24	ENSG00000310207	ENSG00000310207.1	1	0	0	False	False
24	ENSG00000268460	ENSG00000268460.2	6	0	0	False	False
24	ENSG00000310208	ENSG00000310208.1	1	0	0	False	False
24	ENSG00000309350	ENSG00000309350.1	6	0	0	False	False
24	ENSG00000308015	ENSG00000308015.1	1	0	0	False	False
24	ENSG00000308016	ENSG00000308016.1	8	0	0	False	False
24	ENSG00000309351	ENSG00000309351.1	2	0	0	False	False
24	ENSG00000310209	ENSG00000310209.1	1	1	1	True	True
24	ENSG00000267141	ENSG00000267141.1	1	0	0	False	False
24	ENSG00000309352	ENSG00000309352.1	1	0	0	False	False
24	ENSG00000271976	ENSG00000271976.1	1	0	0	False	False
24	ENSG00000308017	ENSG00000308017.1	2	0	0	False	False
24	ENSG00000309353	ENSG00000309353.1	5	0	0	False	False
24	ENSG00000308018	ENSG00000308018.1	3	0	0	False	False
24	ENSG00000267143	ENSG00000267143.1	1	0	0	False	False
24	ENSG00000271978	ENSG00000271978.3	3	0	0	False	False
24	ENSG00000309354	ENSG00000309354.1	1	0	0	False	False
24	ENSG00000308019	ENSG00000308019.1	2	0	0	False	False
24	ENSG00000297820	ENSG00000297820.1	1	0	0	False	False
24	ENSG00000237903	ENSG00000237903.1	1	0	0	False	False
